SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,STATE_SCH_ID,NCESID,COOP,COOP_CODE,PERSON_PER_STU_FED,NONPERSON_PER_STU_FED,TOTAL_PER_STU_FED,PERSON_PER_STU_STATELOCAL,NONPERSON_PER_STU_STATELOCAL,TOTAL_PER_STU_STATELOCAL,TOTAL_PER_STU_ALLFUNDS
20172018,25,CLARK,121,Clark County,2,Willis H. Justice Elementary School,25121002,210120002405,CKEC,901,514,95,609,10237,2063,12300,15220
20172018,25,CLARK,121,Clark County,4,Strode Station Elementary School,25121004,210120002395,CKEC,901,534,55,589,8929,2113,11042,13914
20172018,25,CLARK,121,Clark County,6,Shearer Elementary School,25121006,210120002397,CKEC,901,485,127,612,10024,2264,12288,15198
20172018,25,CLARK,121,Clark County,8,William G. Conkwright Elementary,25121008,210120002391,CKEC,901,676,119,795,9105,1949,11054,14134
20172018,25,CLARK,121,Clark County,23,Robert D. Campbell Jr. High,25121023,210120002402,CKEC,901,434,76,510,7640,1985,9625,12401
20172018,25,CLARK,121,Clark County,26,Rev. Henry E. Baker Sr. Interm. School,25121026,210120002389,CKEC,901,441,79,520,7348,1690,9038,11817
20172018,25,CLARK,121,Clark County,30,George Rogers Clark High School,25121030,210120000237,CKEC,901,400,91,491,7968,2081,10049,15598
20172018,26,CLAY,125,Clay County,40,Big Creek Elementary,26125040,210123000247,SESC,907,1724,76,1800,9727,1641,11367,14947
20172018,26,CLAY,125,Clay County,70,Burning Springs Elementary,26125070,210123000248,SESC,907,1408,150,1558,9216,1467,10683,13917
20172018,26,CLAY,125,Clay County,95,Clay County Middle School,26125095,210123001699,SESC,907,1331,72,1404,9595,1501,11096,14130
20172018,26,CLAY,125,Clay County,100,Clay County High School,26125100,210123000249,SESC,907,430,111,542,8977,1474,10451,14023
20172018,26,CLAY,125,Clay County,200,Goose Rock Elementary,26125200,210123000251,SESC,907,2078,101,2179,10562,1774,12337,16239
20172018,26,CLAY,125,Clay County,220,Hacker Elementary School,26125220,210123000252,SESC,907,1496,44,1540,8701,1470,10171,13234
20172018,26,CLAY,125,Clay County,500,Manchester Elementary School,26125500,210123000255,SESC,907,1239,45,1284,8400,1477,9877,12855
20172018,26,CLAY,125,Clay County,570,Oneida Elementary School,26125570,210123000256,SESC,907,1973,99,2071,9971,1838,11809,15365
20172018,26,CLAY,125,Clay County,580,Paces Creek Elementary,26125580,210123001413,SESC,907,1476,81,1557,7554,1454,9008,12190
20172018,27,CLINTON,131,Clinton County,15,Albany Elementary School,27131015,210126000257,GRREC,902,961,128,1089,8318,2185,10504,12876
20172018,27,CLINTON,131,Clinton County,20,Clinton County Early Childhood Center,27131020,210126002228,GRREC,902,1044,137,1181,13155,3005,16161,18659
20172018,27,CLINTON,131,Clinton County,45,Clinton County Middle School,27131045,210126000444,GRREC,902,929,197,1126,8147,1988,10136,12552
20172018,27,CLINTON,131,Clinton County,50,Clinton County High School,27131050,210126000259,GRREC,902,876,137,1013,8168,2241,10409,12705
20172018,14,BRECKINRIDGE,132,Cloverport Independent,10,Frederick Fraize High School,14132010,210129000261,GRREC,902,460,128,588,8082,1835,9917,12183
20172018,14,BRECKINRIDGE,132,Cloverport Independent,20,William H Natcher Elementary School,14132020,210129000262,GRREC,902,1209,92,2260,1301,7637,9096,11690
20172018,14,BRECKINRIDGE,132,Cloverport Independent,25,Frederick Fraize Middle School,14132025,210129000907,GRREC,902,711,152,863,9258,2295,11553,14599
20172018,118,WHITLEY,133,Corbin Independent,17,Corbin Elementary,118133017,210132002239,SESC,907,586,318,904,7723,1332,9055,16015
20172018,118,WHITLEY,133,Corbin Independent,18,Corbin Intermediate,118133018,210132002231,SESC,907,801,328,1129,6832,1338,8170,15268
20172018,118,WHITLEY,133,Corbin Independent,40,Corbin High School,118133040,210132000266,SESC,907,331,349,680,7640,1519,9159,15904
20172018,118,WHITLEY,133,Corbin Independent,50,Corbin Middle School,118133050,210132001414,SESC,907,545,361,906,7918,2032,9950,16987
20172018,118,WHITLEY,133,Corbin Independent,70,Corbin Primary,118133070,210132002218,SESC,907,1164,305,1470,7388,1319,8707,16376
20172018,59,KENTON,134,Covington Independent,17,Holmes Middle School,59134017,210135001944,NKCES,905,1001,320,1321,9868,1539,11405,14192
20172018,59,KENTON,134,Covington Independent,19,Holmes High School,59134019,210135002049,NKCES,905,1109,324,1433,13809,3462,17269,22215
20172018,59,KENTON,134,Covington Independent,110,John G Carlisle Elementary,59134110,210135000270,NKCES,905,940,260,1200,11896,2004,13921,16708
20172018,59,KENTON,134,Covington Independent,115,Latonia Elementary School,59134115,210135000271,NKCES,905,1359,228,1587,10149,2182,12329,15314
20172018,59,KENTON,134,Covington Independent,150,Ninth District Elementary,59134150,210135000274,NKCES,905,1105,263,1368,10263,1900,12161,15065
20172018,59,KENTON,134,Covington Independent,160,Glenn O Swing Elementary,59134160,210135000275,NKCES,905,1102,295,1397,10173,1871,12042,14882
20172018,59,KENTON,134,Covington Independent,170,Sixth District Elementary School,59134170,210135000276,NKCES,905,1156,156,1312,11617,2007,13622,16553
20172018,28,CRITTENDEN,135,Crittenden County,20,Crittenden County High School,28135020,210138000279,WKEC,908,763,243,1007,9761,2056,11816,13843
20172018,28,CRITTENDEN,135,Crittenden County,25,Crittenden County Middle School,28135025,210138000280,WKEC,908,750,311,1061,7082,1551,8632,10447
20172018,28,CRITTENDEN,135,Crittenden County,100,Crittenden County Elementary School,28135100,210138001441,WKEC,908,674,124,799,8132,1776,9908,11461
20172018,29,CUMBERLAND,141,Cumberland County,70,Cumberland County Elementary School,29141070,210141000286,GRREC,902,2383,419,10477,2537,2802,15816,22375
20172018,29,CUMBERLAND,141,Cumberland County,75,Cumberland County Middle School,29141075,210141001561,GRREC,902,1626,525,9577,2622,2151,8691,19096
20172018,29,CUMBERLAND,141,Cumberland County,80,Cumberland County High School,29141080,210141000287,GRREC,902,2302,884,10145,2963,3186,30128,26615
20172018,11,BOYLE,143,Danville Independent,5,John W. Bate Middle School,11143005,210144000290,CKEC,901,847,567,1414,9910,1697,11607,14645
20172018,11,BOYLE,143,Danville Independent,30,Danville High School,11143030,210144000291,CKEC,901,815,518,1333,10602,2067,12669,15597
20172018,11,BOYLE,143,Danville Independent,40,Hogsett Elementary School,11143040,210144000292,CKEC,901,2074,738,2812,11747,1369,13116,18134
20172018,11,BOYLE,143,Danville Independent,60,Toliver Elementary School,11143060,210144000293,CKEC,901,1467,588,2055,10822,1468,12289,30075
20172018,11,BOYLE,143,Danville Independent,110,Jennie Rogers Elementary School,11143110,210144000294,CKEC,901,1383,673,2056,10274,1185,11458,14461
20172018,30,DAVIESS,145,Daviess County,5,Apollo High School,30145005,210147000295,GRREC,902,292,52,344,9308,1617,11152,11889
20172018,30,DAVIESS,145,Daviess County,6,Meadow Lands Elementary School,30145006,210147001949,GRREC,902,359,161,519,10095,1481,11874,12618
20172018,30,DAVIESS,145,Daviess County,7,East View Elementary School,30145007,210147001625,GRREC,902,513,102,614,8957,1422,10726,11366
20172018,30,DAVIESS,145,Daviess County,8,F T Burns Middle School,30145008,210147000296,GRREC,902,217,29,246,9178,1206,10625,11265
20172018,30,DAVIESS,145,Daviess County,10,Daviess County High School,30145010,210147000297,GRREC,902,364,51,414,8809,1517,10544,11537
20172018,30,DAVIESS,145,Daviess County,11,Southern Oaks Elementary School,30145011,210147002230,GRREC,902,503,64,566,9281,1348,10914,11554
20172018,30,DAVIESS,145,Daviess County,20,Daviess County Middle School,30145020,210147000298,GRREC,902,353,30,383,9177,1100,10520,11204
20172018,30,DAVIESS,145,Daviess County,25,Highland Elementary School,30145025,210147000299,GRREC,902,341,25,366,9425,1209,10906,11578
20172018,30,DAVIESS,145,Daviess County,40,Deer Park Elementary School,30145040,210147000301,GRREC,902,371,86,458,9306,1324,10893,11533
20172018,30,DAVIESS,145,Daviess County,70,Sorgho Elementary School,30145070,210147000303,GRREC,902,566,35,602,10163,1442,11907,13963
20172018,30,DAVIESS,145,Daviess County,85,Audubon Elementary School,30145085,210147000054,GRREC,902,740,61,801,9839,1316,11452,12092
20172018,30,DAVIESS,145,Daviess County,95,Tamarack Elementary School,30145095,210147000306,GRREC,902,640,169,810,10622,1511,12510,13156
20172018,30,DAVIESS,145,Daviess County,130,West Louisville Elementary School,30145130,210147000309,GRREC,902,526,79,605,10182,1311,11803,12443
20172018,30,DAVIESS,145,Daviess County,140,Whitesville Elementary School,30145140,210147000310,GRREC,902,222,146,368,9722,1499,11400,13052
20172018,30,DAVIESS,145,Daviess County,145,F T Burns Elementary School,30145145,210147000311,GRREC,902,533,112,645,9177,1453,10809,11458
20172018,30,DAVIESS,145,Daviess County,150,Country Heights Elementary School,30145150,210147001581,GRREC,902,312,112,424,9565,1281,11025,11665
20172018,30,DAVIESS,145,Daviess County,155,College View Middle School,30145155,210147000961,GRREC,902,240,31,271,8636,1211,10087,11050
20172018,54,HOPKINS,146,Dawson Springs Independent,17,Dawson Springs Elementary,54146017,210150002200,WKEC,908,1039,204,1243,8649,1597,10247,12404
20172018,54,HOPKINS,146,Dawson Springs Independent,18,Dawson Springs Jr/Sr High School,54146018,210150002203,WKEC,908,365,208,572,8711,1573,10284,11771
20172018,19,CAMPBELL,147,Dayton Independent,10,Dayton High School,19147010,210153000316,NKCES,905,1318,884,2202,9871,2806,12677,16328
20172018,19,CAMPBELL,147,Dayton Independent,30,Lincoln Elementary School,19147030,210153000317,NKCES,905,643,246,889,9152,1995,11147,12861
20172018,63,LAUREL,149,East Bernstadt Independent,10,East Bernstadt Elementary School,63149010,210159000318,SESC,907,626,209,835,8320,1524,9845,13185
20172018,31,EDMONSON,151,Edmonson County,20,South Edmonson Elementary School,31151020,210162000319,GRREC,902,774,7,781,12128,1444,13571,16146
20172018,31,EDMONSON,151,Edmonson County,22,Edmonson County 5/6 Center,31151022,210162001985,GRREC,902,558,6,564,7436,1357,8793,11183
20172018,31,EDMONSON,151,Edmonson County,50,Edmonson County Middle School,31151050,210162000321,GRREC,902,302,7,309,6431,1367,7798,9815
20172018,31,EDMONSON,151,Edmonson County,60,Edmonson County High School,31151060,210162001442,GRREC,902,213,38,250,7602,1844,9446,11405
20172018,31,EDMONSON,151,Edmonson County,80,Kyrock Elementary School,31151080,210162000322,GRREC,902,1206,9,1216,8652,1609,10262,13326
20172018,47,HARDIN,152,Elizabethtown Independent,10,Elizabethtown High School,47152010,210165000323,GRREC,902,235,120,354,8821,1973,10794,11149
20172018,47,HARDIN,152,Elizabethtown Independent,15,Helmwood Heights Elementary School,47152015,210165000324,GRREC,902,478,119,596,9394,1413,10806,11403
20172018,47,HARDIN,152,Elizabethtown Independent,20,Morningside Elementary School,47152020,210165000325,GRREC,902,464,135,599,8803,1886,10689,11288
20172018,47,HARDIN,152,Elizabethtown Independent,25,Panther Academy,47152025,210165002319,GRREC,902,790,137,927,13301,2375,15676,16603
20172018,47,HARDIN,152,Elizabethtown Independent,35,Talton K Stone Middle School,47152035,210165000326,GRREC,902,347,160,507,7811,1118,8929,9436
20172018,32,ELLIOTT,155,Elliott County,140,Isonville Elementary School,32155140,210168000328,KEDC,903,1270,432,1702,8689,2176,10865,15462
20172018,32,ELLIOTT,155,Elliott County,160,Lakeside Elementary School,32155160,210168000329,KEDC,903,1134,215,1349,6074,1977,8051,12294
20172018,32,ELLIOTT,155,Elliott County,270,Sandy Hook Elementary School,32155270,210168000330,KEDC,903,1067,227,1294,6983,2467,9450,13638
20172018,32,ELLIOTT,155,Elliott County,280,Elliott County High School,32155280,210168000331,KEDC,903,342,152,494,6380,1617,7997,11515
20172018,52,HENRY,156,Eminence Independent,10,Eminence High School,52156010,210171000332,OVEC,906,210,400,609,9546,2326,11872,14048
20172018,52,HENRY,156,Eminence Independent,20,Eminence Elementary School,52156020,210171000333,OVEC,906,454,231,684,8659,2078,10493,12743
20172018,59,KENTON,157,Erlanger-Elsmere Independent,3,Lindeman Elementary School,59157003,210174000334,NKCES,905,777,226,1003,9488,1622,11110,12113
20172018,59,KENTON,157,Erlanger-Elsmere Independent,5,Arnett Elementary School,59157005,210174000335,NKCES,905,1054,151,1205,10548,1781,12329,13533
20172018,59,KENTON,157,Erlanger-Elsmere Independent,10,Howell Elementary School,59157010,210174000336,NKCES,905,780,272,1052,8901,1599,10500,11552
20172018,59,KENTON,157,Erlanger-Elsmere Independent,30,Lloyd High School,59157030,210174000337,NKCES,905,321,165,486,9733,1831,11564,12050
20172018,59,KENTON,157,Erlanger-Elsmere Independent,50,Miles Elementary School,59157050,210174000338,NKCES,905,1137,161,1298,10620,1637,12257,13555
20172018,59,KENTON,157,Erlanger-Elsmere Independent,60,Tichenor Middle School,59157060,210174000339,NKCES,905,744,183,927,9036,1700,10737,11664
20172018,33,ESTILL,161,Estill County,11,Estill Springs Elementary,33161011,210176001746,SESC,907,1000,35,1079,8788,1786,9093,13264
20172018,33,ESTILL,161,Estill County,85,Estill County Middle School,33161085,210176000341,SESC,907,897,118,1060,7990,1848,8363,12510
20172018,33,ESTILL,161,Estill County,90,Estill County High School,33161090,210176000342,SESC,907,934,273,1207,9879,2932,9896,17367
20172018,33,ESTILL,161,Estill County,280,West Irvine Intermediate,33161280,210176000346,SESC,907,793,87,924,7835,1587,7724,11847
20172018,10,BOYD,162,Fairview Independent,11,Fairview Elementary School,10162011,210180001889,KEDC,903,1067,470,1538,6863,1438,8301,11591
20172018,10,BOYD,162,Fairview Independent,20,Fairview High School,10162020,210180000348,KEDC,903,800,508,1307,7808,1298,9106,12166
20172018,34,FAYETTE,165,Fayette County,5,Arlington Elementary School,34165005,210186000350,CKEC,901,1524,247,1771,16107,1943,18051,21537
20172018,34,FAYETTE,165,Fayette County,7,Ashland Elementary School,34165007,210186000351,CKEC,901,139,113,252,13343,1801,15143,17131
20172018,34,FAYETTE,165,Fayette County,12,Veterans Park Elementary School,34165012,210186001421,CKEC,901,652,99,751,9837,1688,11524,13745
20172018,34,FAYETTE,165,Fayette County,15,Beaumont Middle School,34165015,210186000353,CKEC,901,137,109,246,10214,1706,11921,13697
20172018,34,FAYETTE,165,Fayette County,18,Scapa At Bluegrass,34165018,210186000354,CKEC,901,133,99,232,14971,1735,16706,18408
20172018,34,FAYETTE,165,Fayette County,25,Crawford Middle School,34165025,210186000357,CKEC,901,401,426,827,11683,1861,13544,15946
20172018,34,FAYETTE,165,Fayette County,30,Bryan Station Middle School,34165030,210186000358,CKEC,901,539,131,669,11561,1770,13331,15557
20172018,34,FAYETTE,165,Fayette County,32,Cassidy Elementary School,34165032,210186000359,CKEC,901,589,99,688,10182,1739,11921,14078
20172018,34,FAYETTE,165,Fayette County,34,Edythe Jones Hayes Middle School,34165034,210186001957,CKEC,901,201,119,319,10004,1729,11734,13580
20172018,34,FAYETTE,165,Fayette County,35,Deep Springs Elementary School,34165035,210186000360,CKEC,901,858,222,1079,11534,1869,13402,16086
20172018,34,FAYETTE,165,Fayette County,36,Dixie Elementary Magnet School,34165036,210186000361,CKEC,901,573,148,720,11593,1787,13380,15613
20172018,34,FAYETTE,165,Fayette County,37,Garden Springs Elementary School,34165037,210186000362,CKEC,901,616,140,755,13025,1819,14844,17188
20172018,34,FAYETTE,165,Fayette County,38,Harrison Elementary School,34165038,210186000363,CKEC,901,1428,235,1664,15469,1986,17455,20827
20172018,34,FAYETTE,165,Fayette County,39,Henry Clay High School,34165039,210186000364,CKEC,901,185,107,292,9660,1734,11394,13194
20172018,34,FAYETTE,165,Fayette County,45,Athens-Chilesburg Elementary,34165045,210186001987,CKEC,901,508,99,607,9906,1761,11667,13806
20172018,34,FAYETTE,165,Fayette County,52,Rosa Parks Elementary School,34165052,210186001422,CKEC,901,616,99,715,10525,1697,12223,14407
20172018,34,FAYETTE,165,Fayette County,55,Booker T Washington Elementary School,34165055,,CKEC,901,973,177,1150,14348,2016,16363,19201
20172018,34,FAYETTE,165,Fayette County,56,William Wells Brown Elementary,34165056,210186002199,CKEC,901,1681,205,1886,14253,2041,16294,19842
20172018,34,FAYETTE,165,Fayette County,57,Liberty Elementary,34165057,210186002207,CKEC,901,161,114,275,10829,1710,12539,14376
20172018,34,FAYETTE,165,Fayette County,58,Sandersville Elementary,34165058,210186002189,CKEC,901,133,99,232,11104,1798,12902,14731
20172018,34,FAYETTE,165,Fayette County,59,Wellington Elementary,34165059,210186002247,CKEC,901,890,99,989,9963,1751,11713,14248
20172018,34,FAYETTE,165,Fayette County,60,Lafayette High School,34165060,210186000367,CKEC,901,187,111,298,9547,1755,11302,13103
20172018,34,FAYETTE,165,Fayette County,62,Lansdowne Elementary School,34165062,210186000368,CKEC,901,652,170,822,11369,1852,13221,15601
20172018,34,FAYETTE,165,Fayette County,65,Leestown Middle School,34165065,210186000369,CKEC,901,607,137,745,10882,1856,12738,15026
20172018,34,FAYETTE,165,Fayette County,67,Lexington Trad Magnet School,34165067,210186000370,CKEC,901,434,501,935,12357,1792,14148,16552
20172018,34,FAYETTE,165,Fayette County,72,Madeline M Breckinridge Elem School,34165072,210186000372,CKEC,901,713,302,1014,11790,1926,13716,16325
20172018,34,FAYETTE,165,Fayette County,74,Maxwell Spanish Immersion Elem School,34165074,210186000373,CKEC,901,373,99,472,10332,1740,12072,14013
20172018,34,FAYETTE,165,Fayette County,76,Morton Middle School,34165076,210186000374,CKEC,901,161,100,261,11088,1751,12839,14665
20172018,34,FAYETTE,165,Fayette County,77,Northern Elementary School,34165077,210186000375,CKEC,901,838,210,1048,12780,1913,14693,17304
20172018,34,FAYETTE,165,Fayette County,80,Picadome Elementary School,34165080,210186000376,CKEC,901,482,124,606,12036,1910,13946,16166
20172018,34,FAYETTE,165,Fayette County,81,Southern Elementary School,34165081,210186000377,CKEC,901,572,111,683,11695,1901,13597,15873
20172018,34,FAYETTE,165,Fayette County,82,Squires Elementary School,34165082,210186001584,CKEC,901,605,174,779,11716,1835,13551,15936
20172018,34,FAYETTE,165,Fayette County,85,Stonewall Elementary School,34165085,210186000378,CKEC,901,234,99,332,10485,1770,12255,14057
20172018,34,FAYETTE,165,Fayette County,90,Russell Cave Elementary School,34165090,210186000380,CKEC,901,1071,267,1338,14779,1998,16776,19810
20172018,34,FAYETTE,165,Fayette County,95,Tates Creek Elementary School,34165095,210186000381,CKEC,901,711,283,994,11825,1907,13732,16312
20172018,34,FAYETTE,165,Fayette County,98,Coventry Oak Elementary,34165098,,CKEC,901,577,117,695,10646,1940,12585,14845
20172018,34,FAYETTE,165,Fayette County,99,Garrett Morgan Elementary,34165099,,CKEC,901,133,99,232,9869,1722,11591,13296
20172018,34,FAYETTE,165,Fayette County,100,Tates Creek Middle School,34165100,210186000382,CKEC,901,550,245,795,11291,1873,13163,15503
20172018,34,FAYETTE,165,Fayette County,105,Tates Creek High School,34165105,210186000383,CKEC,901,161,109,270,10038,1742,11781,13564
20172018,34,FAYETTE,165,Fayette County,120,Clays Mill Elementary School,34165120,210186000384,CKEC,901,1353,99,1451,11235,1796,13031,15952
20172018,34,FAYETTE,165,Fayette County,125,Frederick Douglass High School,34165125,,CKEC,901,143,99,242,10692,2763,13456,15214
20172018,34,FAYETTE,165,Fayette County,140,Yates Elementary School,34165140,210186000385,CKEC,901,873,197,1070,14618,1993,16611,19339
20172018,34,FAYETTE,165,Fayette County,150,Glendover Elementary School,34165150,210186000386,CKEC,901,384,168,553,11616,1824,13441,15583
20172018,34,FAYETTE,165,Fayette County,160,Meadowthorpe Elementary School,34165160,210186000387,CKEC,901,354,288,641,12216,1887,14103,16214
20172018,34,FAYETTE,165,Fayette County,170,Bryan Station High School,34165170,210186000388,CKEC,901,603,212,815,11160,1817,12977,15369
20172018,34,FAYETTE,165,Fayette County,180,Mary Todd Elementary School,34165180,210186000389,CKEC,901,956,152,1108,12671,1867,14537,17240
20172018,34,FAYETTE,165,Fayette County,190,James Lane Allen Elementary School,34165190,210186000390,CKEC,901,974,422,1396,13714,1969,15682,18673
20172018,34,FAYETTE,165,Fayette County,200,Paul Laurence Dunbar High School,34165200,210186001669,CKEC,901,136,105,241,9750,1763,11513,13284
20172018,34,FAYETTE,165,Fayette County,225,Jessie M Clark Middle School,34165225,210186000391,CKEC,901,149,102,251,10416,1680,12096,13914
20172018,34,FAYETTE,165,Fayette County,240,Cardinal Valley Elementary School,34165240,210186000392,CKEC,901,786,369,1155,11960,1888,13848,16591
20172018,34,FAYETTE,165,Fayette County,245,Winburn Middle School,34165245,210186000393,CKEC,901,697,369,1067,12420,1838,14258,16893
20172018,34,FAYETTE,165,Fayette County,255,Millcreek Elementary School,34165255,210186001419,CKEC,901,1177,231,1407,12268,1896,14164,17146
20172018,34,FAYETTE,165,Fayette County,525,Southern Middle School,34165525,210186000394,CKEC,901,137,116,253,10564,1797,12362,14170
20172018,34,FAYETTE,165,Fayette County,620,Julius Marks Elementary School,34165620,210186000395,CKEC,901,382,327,710,11426,1898,13324,15503
20172018,35,FLEMING,171,Fleming County,20,Ewing Elementary School,35171020,210192000396,KEDC,903,877,67,944,8361,2101,10643,12813
20172018,35,FLEMING,171,Fleming County,30,Simons Middle School,35171030,210192000397,KEDC,903,479,101,580,9929,2236,12165,14150
20172018,35,FLEMING,171,Fleming County,35,Fleming County High School,35171035,210192000398,KEDC,903,489,169,658,8097,2104,10201,18613
20172018,35,FLEMING,171,Fleming County,40,Flemingsburg Elementary School,35171040,210192000399,KEDC,903,659,59,718,7282,1855,9136,11260
20172018,35,FLEMING,171,Fleming County,50,E P Ward Elementary School,35171050,210192000400,KEDC,903,1199,65,1263,9415,1824,11239,13908
20172018,35,FLEMING,171,Fleming County,60,Hillsboro Elementary School,35171060,210192000401,KEDC,903,1108,70,1178,8412,2062,10474,13058
20172018,36,FLOYD,175,Floyd County,10,Duff-Allen Central Elementary,36175010,,KVEC,904,972,280,1253,8501,1642,10143,11396
20172018,36,FLOYD,175,Floyd County,19,Prestonsburg Elementary School,36175019,210195002210,KVEC,904,790,106,8197,8197,1575,9773,10678
20172018,36,FLOYD,175,Floyd County,20,Allen Elementary School,36175020,210195000403,KVEC,904,762,237,1000,8748,1665,10413,11413
20172018,36,FLOYD,175,Floyd County,21,May Valley Elementary School,36175021,210195001426,KVEC,904,1446,156,1603,10294,2024,12318,13921
20172018,36,FLOYD,175,Floyd County,30,South Floyd Elementary School,36175030,,KVEC,904,1552,217,1769,8431,1784,10216,11985
20172018,36,FLOYD,175,Floyd County,110,Betsy Layne High School,36175110,210195000406,KVEC,904,620,149,769,8236,1824,10060,10826
20172018,36,FLOYD,175,Floyd County,115,Floyd Central High School,36175115,,KVEC,904,610,244,854,8755,1762,10517,11371
20172018,36,FLOYD,175,Floyd County,120,Betsy Layne Elementary School,36175120,210195000407,KVEC,904,1171,128,1299,8681,1630,10311,11611
20172018,36,FLOYD,175,Floyd County,440,James D. Adams Middle School,36175440,210195001670,KVEC,904,779,114,893,7394,1630,9025,9917
20172018,36,FLOYD,175,Floyd County,485,John M. Stumbo Elementary School,36175485,210195000415,KVEC,904,925,250,36608,10507,1832,12339,13516
20172018,36,FLOYD,175,Floyd County,850,Prestonsburg High School,36175850,210195000423,KVEC,904,334,162,495,7515,1721,9236,9731
20172018,19,CAMPBELL,176,Fort Thomas Independent,10,Highlands High School,19176010,210204000428,NKCES,905,222,70,292,9178,2207,11385,13408
20172018,19,CAMPBELL,176,Fort Thomas Independent,11,Highlands Middle School,19176011,210204001400,NKCES,905,96,47,143,8363,1760,10123,12143
20172018,19,CAMPBELL,176,Fort Thomas Independent,20,Johnson Elementary School,19176020,210204000429,NKCES,905,288,47,335,9630,1894,11524,15036
20172018,19,CAMPBELL,176,Fort Thomas Independent,30,Moyer Elementary School,19176030,210204000430,NKCES,905,379,48,427,8937,1520,10457,27110
20172018,19,CAMPBELL,176,Fort Thomas Independent,40,Woodfill Elementary School,19176040,210204000431,NKCES,905,453,47,500,10875,1827,12702,14723
20172018,37,FRANKLIN,177,Frankfort Independent,50,Second Street School,37177050,210198000432,CKEC,901,608,382,990,10548,2501,13048,15620
20172018,37,FRANKLIN,177,Frankfort Independent,70,Frankfort High School,37177070,210198000433,CKEC,901,771,497,1268,12448,3181,15630,18201
20172018,37,FRANKLIN,181,Franklin County,13,Westridge Elementary,37181013,210201001989,OVEC,906,619,128,747,16572,2386,18958,19705
20172018,37,FRANKLIN,181,Franklin County,14,Bridgeport Elementary School,37181014,210201001990,OVEC,906,766,118,884,17129,2458,19587,20472
20172018,37,FRANKLIN,181,Franklin County,15,Bondurant Middle School,37181015,210201000435,OVEC,906,506,102,608,14916,2299,17214,17822
20172018,37,FRANKLIN,181,Franklin County,16,Early Learning Village,37181016,210201002219,OVEC,906,791,103,894,22408,2736,25144,26038
20172018,37,FRANKLIN,181,Franklin County,25,Collins Lane,37181025,210201000437,OVEC,906,682,102,784,15864,2223,18087,18871
20172018,37,FRANKLIN,181,Franklin County,30,Elkhorn Middle School,37181030,210201000438,OVEC,906,461,102,563,15181,2319,17500,18063
20172018,37,FRANKLIN,181,Franklin County,35,Elkhorn Elementary School,37181035,210201000439,OVEC,906,700,101,702,15078,2324,17402,18204
20172018,37,FRANKLIN,181,Franklin County,40,Franklin County High School,37181040,210201000440,OVEC,906,391,103,494,15270,2405,17675,18169
20172018,37,FRANKLIN,181,Franklin County,45,Hearn Elementary,37181045,210201000441,OVEC,906,675,132,807,15515,2334,17849,18656
20172018,37,FRANKLIN,181,Franklin County,50,Peaks Mill Elementary,37181050,210201000442,OVEC,906,753,102,855,16109,2315,18424,19279
20172018,37,FRANKLIN,181,Franklin County,70,Western Hills High School,37181070,210201001420,OVEC,906,416,122,538,15446,2477,17923,18461
20172018,38,FULTON,185,Fulton County,20,Fulton County Elementary,38185020,210210002113,WKEC,908,1654,125,1779,16056,2880,18936,20134
20172018,38,FULTON,185,Fulton County,30,Fulton County High School,38185030,210210000445,WKEC,908,1859,130,1989,16064,2982,19046,20244
20172018,38,FULTON,186,Fulton Independent,18,Fulton Independent School,38186018,210207002205,WKEC,908,1495,324,1819,10439,2291,12730,15714
20172018,39,GALLATIN,191,Gallatin County,5,Gallatin County Middle School,39191005,210213001609,OVEC,906,426,79,505,8290,1828,10118,13435
20172018,39,GALLATIN,191,Gallatin County,6,Gallatin County Upper Elementary,39191006,210213001850,OVEC,906,667,35,702,9010,2014,11024,13389
20172018,39,GALLATIN,191,Gallatin County,10,Gallatin County Lower Elementary,39191010,210213000450,OVEC,906,491,35,526,10150,2186,12336,15151
20172018,39,GALLATIN,191,Gallatin County,20,Gallatin County High School,39191020,210213000451,OVEC,906,343,89,432,9243,2286,11529,14249
20172018,40,GARRARD,195,Garrard County,50,Camp Dick Robinson Elementary School,40195050,210216000454,SESC,907,507,67,575,7703,1584,9287,12677
20172018,40,GARRARD,195,Garrard County,60,Garrard County High School,40195060,210216000455,SESC,907,498,181,678,7817,1949,9767,13274
20172018,40,GARRARD,195,Garrard County,70,Garrard Middle School,40195070,210216001672,SESC,907,642,51,693,7514,1840,9354,14755
20172018,40,GARRARD,195,Garrard County,90,Paint Lick Elementary School,40195090,210216000456,SESC,907,656,145,801,9288,1675,10963,14579
20172018,40,GARRARD,195,Garrard County,220,Lancaster Elementary School,40195220,210216000457,SESC,907,796,116,912,9247,1617,10864,15429
20172018,5,BARREN,197,Glasgow Independent,13,Highland Elementary School,5197013,210222001991,GRREC,902,1552,1005,1667,16295,9144,18092,21299
20172018,5,BARREN,197,Glasgow Independent,30,Glasgow High School,5197030,210222000461,GRREC,902,876,329,990,19086,11934,20882,23297
20172018,5,BARREN,197,Glasgow Independent,35,Glasgow Middle School,5197035,210222000402,GRREC,902,1576,1029,1691,17767,10615,19564,22762
20172018,5,BARREN,197,Glasgow Independent,65,South Green Elementary School,5197065,210222001565,GRREC,902,1287,740,1402,17881,10730,19678,22635
