SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,SCHOOL TYPE,TOTAL YEARS EXPERIENCE,EDUCATOR COUNT,AVERAGE YEARS OF EXPERIENCE
20202021,59,KENTON,157,Erlanger-Elsmere Independent,50,Miles Elementary School,157050,59157050,210174000338,NKCES,905,A1,137,15,9.1
20202021,59,KENTON,157,Erlanger-Elsmere Independent,60,Tichenor Middle School,157060,59157060,210174000339,NKCES,905,A1,395,41,9.6
20202021,59,KENTON,157,Erlanger-Elsmere Independent,61,Bartlett Educational Center,157061,59157061,210174002313,NKCES,905,A5,139,8,17.4
20202021,33,ESTILL,161,Estill County,,---District Total---,161,,,SESC,907,,1274,123,10.4
20202021,33,ESTILL,161,Estill County,11,Estill Springs Elementary,161011,33161011,210176001746,SESC,907,A1,199,21,9.5
20202021,33,ESTILL,161,Estill County,14,Estill County Success Academy,161014,33161014,210176002406,SESC,907,A5,40,2,20
20202021,33,ESTILL,161,Estill County,85,Estill County Middle School,161085,33161085,210176000341,SESC,907,A1,355,33,10.8
20202021,33,ESTILL,161,Estill County,90,Estill County High School,161090,33161090,210176000342,SESC,907,A1,393,37,10.6
20202021,33,ESTILL,161,Estill County,220,South Irvine Early Learning Center,161220,33161220,210176000345,SESC,907,A4,97,10,9.7
20202021,33,ESTILL,161,Estill County,280,West Irvine Intermediate,161280,33161280,210176000346,SESC,907,A1,212,22,9.6
20202021,10,BOYD,162,Fairview Independent,,---District Total---,162,,,KEDC,903,,376,41,9.2
20202021,10,BOYD,162,Fairview Independent,11,Fairview Elementary School,162011,10162011,210180001889,KEDC,903,A1,151,14,10.8
20202021,10,BOYD,162,Fairview Independent,20,Fairview High School,162020,10162020,210180000348,KEDC,903,A1,225,27,8.3
20202021,34,FAYETTE,165,Fayette County,,---District Total---,165,,,CKEC,901,,31954,2589,12.3
20202021,34,FAYETTE,165,Fayette County,5,Arlington Elementary School,165005,34165005,210186000350,CKEC,901,A1,193,19,10.2
20202021,34,FAYETTE,165,Fayette County,7,Ashland Elementary School,165007,34165007,210186000351,CKEC,901,A1,241,21,11.5
20202021,34,FAYETTE,165,Fayette County,9,UK Early Childhood Lab,165009,34165009,210186002385,CKEC,901,A4,0,1,0
20202021,34,FAYETTE,165,Fayette County,12,Veterans Park Elementary School,165012,34165012,210186001421,CKEC,901,A1,685,42,16.3
20202021,34,FAYETTE,165,Fayette County,15,Beaumont Middle School,165015,34165015,210186000353,CKEC,901,A1,815,59,13.8
20202021,34,FAYETTE,165,Fayette County,18,Scapa At Bluegrass,165018,34165018,210186000354,CKEC,901,A1,444,29,15.3
20202021,34,FAYETTE,165,Fayette County,21,Martin L King Acad for Excellence Alt,165021,34165021,210186001848,CKEC,901,A5,365,23,15.9
20202021,34,FAYETTE,165,Fayette County,25,Crawford Middle School,165025,34165025,210186000357,CKEC,901,A1,676,58,11.7
20202021,34,FAYETTE,165,Fayette County,30,Bryan Station Middle School,165030,34165030,210186000358,CKEC,901,A1,684,54,12.7
20202021,34,FAYETTE,165,Fayette County,32,Cassidy Elementary School,165032,34165032,210186000359,CKEC,901,A1,479,41,11.7
20202021,34,FAYETTE,165,Fayette County,34,Edythe Jones Hayes Middle School,165034,34165034,210186001957,CKEC,901,A1,996,78,12.8
20202021,34,FAYETTE,165,Fayette County,35,Deep Springs Elementary School,165035,34165035,210186000360,CKEC,901,A1,216,31,7
20202021,34,FAYETTE,165,Fayette County,36,Dixie Elementary Magnet School,165036,34165036,210186000361,CKEC,901,A1,434,32,13.6
20202021,34,FAYETTE,165,Fayette County,37,Garden Springs Elementary School,165037,34165037,210186000362,CKEC,901,A1,336,25,13.4
20202021,34,FAYETTE,165,Fayette County,38,Harrison Elementary School,165038,34165038,210186000363,CKEC,901,A1,224,19,11.8
20202021,34,FAYETTE,165,Fayette County,39,Henry Clay High School,165039,34165039,210186000364,CKEC,901,A1,1865,122,15.3
20202021,34,FAYETTE,165,Fayette County,45,Athens-Chilesburg Elementary,165045,34165045,210186001987,CKEC,901,A1,485,32,15.2
20202021,34,FAYETTE,165,Fayette County,52,Rosa Parks Elementary School,165052,34165052,210186001422,CKEC,901,A1,516,37,13.9
20202021,34,FAYETTE,165,Fayette County,54,The Stables,165054,34165054,210186002320,CKEC,901,A5,50,5,10
20202021,34,FAYETTE,165,Fayette County,55,Booker T Washington Elementary School,165055,34165055,210186002426,CKEC,901,A1,125,18,6.9
20202021,34,FAYETTE,165,Fayette County,56,William Wells Brown Elementary,165056,34165056,210186002199,CKEC,901,A1,216,20,10.8
20202021,34,FAYETTE,165,Fayette County,57,Liberty Elementary,165057,34165057,210186002207,CKEC,901,A1,586,41,14.3
20202021,34,FAYETTE,165,Fayette County,58,Sandersville Elementary,165058,34165058,210186002189,CKEC,901,A1,533,37,14.4
20202021,34,FAYETTE,165,Fayette County,59,Wellington Elementary,165059,34165059,210186002247,CKEC,901,A1,386,35,11
20202021,34,FAYETTE,165,Fayette County,60,Lafayette High School,165060,34165060,210186000367,CKEC,901,A1,1807,141,12.8
20202021,34,FAYETTE,165,Fayette County,62,Lansdowne Elementary School,165062,34165062,210186000368,CKEC,901,A1,367,32,11.5
20202021,34,FAYETTE,165,Fayette County,65,Leestown Middle School,165065,34165065,210186000369,CKEC,901,A1,881,65,13.6
20202021,34,FAYETTE,165,Fayette County,66,Family Care Center,165066,34165066,210186002325,CKEC,901,A5,84,4,21
20202021,34,FAYETTE,165,Fayette County,67,Lexington Trad Magnet School,165067,34165067,210186000370,CKEC,901,A1,323,35,9.2
20202021,34,FAYETTE,165,Fayette County,68,Locust Trace AgriScience Center,165068,34165068,210186002362,CKEC,901,A2,237,16,14.8
20202021,34,FAYETTE,165,Fayette County,72,Madeline M Breckinridge Elem School,165072,34165072,210186000372,CKEC,901,A1,329,37,8.9
20202021,34,FAYETTE,165,Fayette County,74,Maxwell Spanish Immersion Elem School,165074,34165074,210186000373,CKEC,901,A1,435,30,14.5
20202021,34,FAYETTE,165,Fayette County,76,Morton Middle School,165076,34165076,210186000374,CKEC,901,A1,751,53,14.2
20202021,34,FAYETTE,165,Fayette County,77,Northern Elementary School,165077,34165077,210186000375,CKEC,901,A1,337,31,10.9
20202021,34,FAYETTE,165,Fayette County,79,Fayette County Preschool Center,165079,34165079,210186002337,CKEC,901,A4,62,3,20.7
20202021,34,FAYETTE,165,Fayette County,80,Picadome Elementary School,165080,34165080,210186000376,CKEC,901,A1,324,28,11.6
20202021,34,FAYETTE,165,Fayette County,81,Southern Elementary School,165081,34165081,210186000377,CKEC,901,A1,349,29,12
20202021,34,FAYETTE,165,Fayette County,82,Squires Elementary School,165082,34165082,210186001584,CKEC,901,A1,405,25,16.2
20202021,34,FAYETTE,165,Fayette County,85,Stonewall Elementary School,165085,34165085,210186000378,CKEC,901,A1,459,33,13.9
20202021,34,FAYETTE,165,Fayette County,90,Russell Cave Elementary School,165090,34165090,210186000380,CKEC,901,A1,120,19,6.3
20202021,34,FAYETTE,165,Fayette County,95,Tates Creek Elementary School,165095,34165095,210186000381,CKEC,901,A1,410,39,10.5
20202021,34,FAYETTE,165,Fayette County,98,Coventry Oak Elementary,165098,34165098,210186002433,CKEC,901,A1,123,30,4.1
20202021,34,FAYETTE,165,Fayette County,99,Garrett Morgan Elementary,165099,34165099,210186002435,CKEC,901,A1,369,39,9.5
20202021,34,FAYETTE,165,Fayette County,100,Tates Creek Middle School,165100,34165100,210186000382,CKEC,901,A1,743,60,12.4
20202021,34,FAYETTE,165,Fayette County,105,Tates Creek High School,165105,34165105,210186000383,CKEC,901,A1,1170,104,11.3
20202021,34,FAYETTE,165,Fayette County,106,Rise STEM Academy for Girls,165106,34165106,210186002513,CKEC,901,A5,38,10,3.8
20202021,34,FAYETTE,165,Fayette County,120,Clays Mill Elementary School,165120,34165120,210186000384,CKEC,901,A1,587,32,18.3
20202021,34,FAYETTE,165,Fayette County,125,Frederick Douglass High School,165125,34165125,210186002459,CKEC,901,A1,928,92,10.1
20202021,34,FAYETTE,165,Fayette County,130,STEAM Academy,165130,34165130,210186002341,CKEC,901,A5,169,17,9.9
20202021,34,FAYETTE,165,Fayette County,140,Yates Elementary School,165140,34165140,210186000385,CKEC,901,A1,170,25,6.8
20202021,34,FAYETTE,165,Fayette County,150,Glendover Elementary School,165150,34165150,210186000386,CKEC,901,A1,547,37,14.8
20202021,34,FAYETTE,165,Fayette County,160,Meadowthorpe Elementary School,165160,34165160,210186000387,CKEC,901,A1,375,28,13.4
20202021,34,FAYETTE,165,Fayette County,170,Bryan Station High School,165170,34165170,210186000388,CKEC,901,A1,1377,118,11.7
20202021,34,FAYETTE,165,Fayette County,180,Mary Todd Elementary School,165180,34165180,210186000389,CKEC,901,A1,224,22,10.2
20202021,34,FAYETTE,165,Fayette County,190,James Lane Allen Elementary School,165190,34165190,210186000390,CKEC,901,A1,452,28,16.1
20202021,34,FAYETTE,165,Fayette County,200,Paul Laurence Dunbar High School,165200,34165200,210186001669,CKEC,901,A1,1571,107,14.7
20202021,34,FAYETTE,165,Fayette County,225,Jessie M Clark Middle School,165225,34165225,210186000391,CKEC,901,A1,1122,73,15.4
20202021,34,FAYETTE,165,Fayette County,240,Cardinal Valley Elementary School,165240,34165240,210186000392,CKEC,901,A1,373,37,10.1
20202021,34,FAYETTE,165,Fayette County,245,Winburn Middle School,165245,34165245,210186000393,CKEC,901,A1,667,65,10.3
20202021,34,FAYETTE,165,Fayette County,255,Millcreek Elementary School,165255,34165255,210186001419,CKEC,901,A1,183,28,6.5
20202021,34,FAYETTE,165,Fayette County,275,Carter G. Woodson Academy,165275,34165275,210186002323,CKEC,901,A5,330,32,10.3
20202021,34,FAYETTE,165,Fayette County,525,Southern Middle School,165525,34165525,210186000394,CKEC,901,A1,673,57,11.8
20202021,34,FAYETTE,165,Fayette County,531,Brenda Cowan Elementary,165531,34165531,210186002486,CKEC,901,A1,276,31,8.9
20202021,34,FAYETTE,165,Fayette County,620,Julius Marks Elementary School,165620,34165620,210186000395,CKEC,901,A1,461,29,15.9
20202021,34,FAYETTE,165,Fayette County,645,FCPS Virtual Academy,165645,34165645,210186002506,CKEC,901,A5,124,20,6.2
20202021,34,FAYETTE,165,Fayette County,651,Audrey Grevious Center,165651,34165651,210186001480,CKEC,901,A6,60,4,15
20202021,34,FAYETTE,165,Fayette County,887,Fayette Pre-School,165887,34165887,210186002263,CKEC,901,A4,2,1,2
20202021,34,FAYETTE,165,Fayette County,898,Fayette County Learning Center,165898,34165898,210186002251,CKEC,901,A5,256,24,10.7
20202021,34,FAYETTE,165,Fayette County,904,Southside Technical Center,165904,34165904,210186001563,CKEC,901,A2,272,11,24.7
20202021,34,FAYETTE,165,Fayette County,905,Eastside Technical Center,165905,34165905,210186001564,CKEC,901,A2,229,9,25.4
20202021,35,FLEMING,171,Fleming County,,---District Total---,171,,,KEDC,903,,1443,121,11.9
20202021,35,FLEMING,171,Fleming County,20,Ewing Elementary School,171020,35171020,210192000396,KEDC,903,A1,268,25,10.7
20202021,35,FLEMING,171,Fleming County,30,Simons Middle School,171030,35171030,210192000397,KEDC,903,A1,218,21,10.4
20202021,35,FLEMING,171,Fleming County,35,Fleming County High School,171035,35171035,210192000398,KEDC,903,A1,445,38,11.7
20202021,35,FLEMING,171,Fleming County,40,Flemingsburg Elementary School,171040,35171040,210192000399,KEDC,903,A1,457,33,13.8
20202021,35,FLEMING,171,Fleming County,50,E P Ward Elementary School,171050,35171050,210192000400,KEDC,903,A1,184,17,10.8
20202021,35,FLEMING,171,Fleming County,60,Hillsboro Elementary School,171060,35171060,210192000401,KEDC,903,A1,210,18,11.7
20202021,36,FLOYD,175,Floyd County,,---District Total---,175,,,KVEC,904,,4024,335,12
20202021,36,FLOYD,175,Floyd County,10,Duff-Allen Central Elementary,175010,36175010,210195002452,KVEC,904,A1,380,35,10.9
20202021,36,FLOYD,175,Floyd County,19,Prestonsburg Elementary School,175019,36175019,210195002210,KVEC,904,A1,436,38,11.5
20202021,36,FLOYD,175,Floyd County,20,Allen Elementary School,175020,36175020,210195000403,KVEC,904,A1,315,27,11.7
20202021,36,FLOYD,175,Floyd County,21,May Valley Elementary School,175021,36175021,210195001426,KVEC,904,A1,328,20,16.4
20202021,36,FLOYD,175,Floyd County,30,South Floyd Elementary School,175030,36175030,210195002446,KVEC,904,A1,561,42,13.4
20202021,36,FLOYD,175,Floyd County,50,Renaissance Learning Center,175050,36175050,210195001004,KVEC,904,A5,124,7,17.7
20202021,36,FLOYD,175,Floyd County,110,Betsy Layne High School,175110,36175110,210195000406,KVEC,904,A1,322,31,10.4
20202021,36,FLOYD,175,Floyd County,115,Floyd Central High School,175115,36175115,210195002450,KVEC,904,A1,523,44,11.9
20202021,36,FLOYD,175,Floyd County,120,Betsy Layne Elementary School,175120,36175120,210195000407,KVEC,904,A1,431,36,12
20202021,36,FLOYD,175,Floyd County,440,James D. Adams Middle School,175440,36175440,210195001670,KVEC,904,A1,194,14,13.9
20202021,36,FLOYD,175,Floyd County,485,John M. Stumbo Elementary School,175485,36175485,210195000415,KVEC,904,A1,86,20,4.3
20202021,36,FLOYD,175,Floyd County,850,Prestonsburg High School,175850,36175850,210195000423,KVEC,904,A1,505,35,14.4
20202021,19,CAMPBELL,176,Fort Thomas Independent,,---District Total---,176,,,NKCES,905,,2921,176,16.6
20202021,19,CAMPBELL,176,Fort Thomas Independent,10,Highlands High School,176010,19176010,210204000428,NKCES,905,A1,1082,66,16.4
20202021,19,CAMPBELL,176,Fort Thomas Independent,11,Highlands Middle School,176011,19176011,210204001400,NKCES,905,A1,879,53,16.6
20202021,19,CAMPBELL,176,Fort Thomas Independent,20,Johnson Elementary School,176020,19176020,210204000429,NKCES,905,A1,324,22,14.7
20202021,19,CAMPBELL,176,Fort Thomas Independent,30,Moyer Elementary School,176030,19176030,210204000430,NKCES,905,A1,439,25,17.6
20202021,19,CAMPBELL,176,Fort Thomas Independent,40,Woodfill Elementary School,176040,19176040,210204000431,NKCES,905,A1,412,23,17.9
20202021,37,FRANKLIN,177,Frankfort Independent,,---District Total---,177,,,CKEC,901,,577,58,9.9
20202021,37,FRANKLIN,177,Frankfort Independent,40,Frankfort Early Learning Academy,177040,37177040,210198002334,CKEC,901,A4,43,2,21.5
20202021,37,FRANKLIN,177,Frankfort Independent,50,Second Street School,177050,37177050,210198000432,CKEC,901,A1,281,30,9.4
20202021,37,FRANKLIN,177,Frankfort Independent,70,Frankfort High School,177070,37177070,210198000433,CKEC,901,A1,229,25,9.2
20202021,37,FRANKLIN,177,Frankfort Independent,80,Panther Transition Academy,177080,37177080,210198001524,CKEC,901,A5,24,1,24
20202021,37,FRANKLIN,181,Franklin County,,---District Total---,181,,,OVEC,906,,3774,353,10.7
20202021,37,FRANKLIN,181,Franklin County,11,The Academy,181011,37181011,210201001917,OVEC,906,A6,72,8,9
20202021,37,FRANKLIN,181,Franklin County,13,Westridge Elementary,181013,37181013,210201001989,OVEC,906,A1,203,20,10.2
20202021,37,FRANKLIN,181,Franklin County,14,Bridgeport Elementary School,181014,37181014,210201001990,OVEC,906,A1,270,22,12.3
20202021,37,FRANKLIN,181,Franklin County,15,Bondurant Middle School,181015,37181015,210201000435,OVEC,906,A1,403,40,10.1
20202021,37,FRANKLIN,181,Franklin County,16,Early Learning Village,181016,37181016,210201002219,OVEC,906,A1,99,19,5.2
20202021,37,FRANKLIN,181,Franklin County,25,Collins Lane,181025,37181025,210201000437,OVEC,906,A1,235,24,9.8
20202021,37,FRANKLIN,181,Franklin County,30,Elkhorn Middle School,181030,37181030,210201000438,OVEC,906,A1,369,48,7.7
20202021,37,FRANKLIN,181,Franklin County,35,Elkhorn Elementary School,181035,37181035,210201000439,OVEC,906,A1,150,19,7.9
20202021,37,FRANKLIN,181,Franklin County,40,Franklin County High School,181040,37181040,210201000440,OVEC,906,A1,952,62,15.4
20202021,37,FRANKLIN,181,Franklin County,45,Hearn Elementary,181045,37181045,210201000441,OVEC,906,A1,223,22,10.1
20202021,37,FRANKLIN,181,Franklin County,50,Peaks Mill Elementary,181050,37181050,210201000442,OVEC,906,A1,262,24,10.9
20202021,37,FRANKLIN,181,Franklin County,70,Western Hills High School,181070,37181070,210201001420,OVEC,906,A1,738,57,12.9
20202021,37,FRANKLIN,181,Franklin County,72,William Cofield High School,181072,37181072,210201002471,OVEC,906,A5,15,1,15
20202021,37,FRANKLIN,181,Franklin County,75,Fayette County Juvenile Detention Center,181075,37181075,210201002518,OVEC,906,A6,25,1,25
20202021,38,FULTON,185,Fulton County,,---District Total---,185,,,WKEC,908,,391,40,9.8
20202021,38,FULTON,185,Fulton County,15,Fulton County Middle School,185015,38185015,210210002480,WKEC,908,A1,93,12,7.8
20202021,38,FULTON,185,Fulton County,20,Fulton County Elementary,185020,38185020,210210002113,WKEC,908,A1,184,17,10.8
20202021,38,FULTON,185,Fulton County,30,Fulton County High School,185030,38185030,210210000445,WKEC,908,A1,149,14,10.6
20202021,38,FULTON,186,Fulton Independent,,---District Total---,186,,,WKEC,908,,192,24,8
20202021,38,FULTON,186,Fulton Independent,18,Fulton Independent School,186018,38186018,210207002205,WKEC,908,A1,192,24,8
20202021,39,GALLATIN,191,Gallatin County,,---District Total---,191,,,OVEC,906,,826,88,9.4
20202021,39,GALLATIN,191,Gallatin County,5,Gallatin County Middle School,191005,39191005,210213001609,OVEC,906,A1,177,24,7.4
20202021,39,GALLATIN,191,Gallatin County,6,Gallatin County Upper Elementary,191006,39191006,210213001850,OVEC,906,A1,222,22,10.1
20202021,39,GALLATIN,191,Gallatin County,10,Gallatin County Lower Elementary,191010,39191010,210213000450,OVEC,906,A1,230,22,10.5
20202021,39,GALLATIN,191,Gallatin County,20,Gallatin County High School,191020,39191020,210213000451,OVEC,906,A1,279,27,10.3
20202021,40,GARRARD,195,Garrard County,,---District Total---,195,,,SESC,907,,1978,167,11.8
20202021,40,GARRARD,195,Garrard County,50,Camp Dick Robinson Elementary School,195050,40195050,210216000454,SESC,907,A1,503,28,18
20202021,40,GARRARD,195,Garrard County,60,Garrard County High School,195060,40195060,210216000455,SESC,907,A1,590,51,11.6
20202021,40,GARRARD,195,Garrard County,70,Garrard Middle School,195070,40195070,210216001672,SESC,907,A1,380,39,9.7
20202021,40,GARRARD,195,Garrard County,90,Paint Lick Elementary School,195090,40195090,210216000456,SESC,907,A1,180,20,9
20202021,40,GARRARD,195,Garrard County,220,Lancaster Elementary School,195220,40195220,210216000457,SESC,907,A1,370,31,11.9
20202021,5,BARREN,197,Glasgow Independent,,---District Total---,197,,,GRREC,902,,1908,145,13.2
20202021,5,BARREN,197,Glasgow Independent,2,Success Academy,197002,5197002,210222002215,GRREC,902,A5,11,1,11
20202021,5,BARREN,197,Glasgow Independent,13,Highland Elementary School,197013,5197013,210222001991,GRREC,902,A1,494,40,12.4
20202021,5,BARREN,197,Glasgow Independent,15,Happy Valley Learning Center,197015,5197015,210222002101,GRREC,902,A5,88,4,22
20202021,5,BARREN,197,Glasgow Independent,30,Glasgow High School,197030,5197030,210222000461,GRREC,902,A1,637,42,15.2
20202021,5,BARREN,197,Glasgow Independent,35,Glasgow Middle School,197035,5197035,210222000402,GRREC,902,A1,396,36,11
20202021,5,BARREN,197,Glasgow Independent,65,South Green Elementary School,197065,5197065,210222001565,GRREC,902,A1,428,37,11.6
20202021,41,GRANT,201,Grant County,,---District Total---,201,,,OVEC,906,,2230,207,10.8
20202021,41,GRANT,201,Grant County,16,Sherman Elementary,201016,41201016,210225002201,OVEC,906,A1,248,28,8.9
20202021,41,GRANT,201,Grant County,20,Crittenden-Mt. Zion Elementary,201020,41201020,210225000465,OVEC,906,A1,306,33,9.3
20202021,41,GRANT,201,Grant County,30,Dry Ridge Elementary,201030,41201030,210225000466,OVEC,906,A1,381,30,12.7
20202021,41,GRANT,201,Grant County,40,Grant County High School,201040,41201040,210225000467,OVEC,906,A1,690,58,11.9
20202021,41,GRANT,201,Grant County,50,Mason-Corinth Elementary,201050,41201050,210225001701,OVEC,906,A1,246,21,11.7
20202021,41,GRANT,201,Grant County,80,Grant County Middle School,201080,41201080,210225000469,OVEC,906,A1,524,55,9.5
20202021,42,GRAVES,205,Graves County,,---District Total---,205,,,WKEC,908,,2928,238,12.3
20202021,42,GRAVES,205,Graves County,11,Mayfield Youth Development Center,205011,42205011,210228001754,WKEC,908,A6,65,3,21.7
20202021,42,GRAVES,205,Graves County,12,Gateway Academy High School,205012,42205012,210228001924,WKEC,908,A5,7,1,7
20202021,42,GRAVES,205,Graves County,13,Graves County Central Elementary,205013,42205013,210228001992,WKEC,908,A1,378,27,14
20202021,42,GRAVES,205,Graves County,40,Fancy Farm Elementary School,205040,42205040,210228000471,WKEC,908,A1,214,13,16.5
20202021,42,GRAVES,205,Graves County,60,Farmington Elementary School,205060,42205060,210228000473,WKEC,908,A1,268,16,16.8
20202021,42,GRAVES,205,Graves County,100,Graves County Middle School,205100,42205100,210228001436,WKEC,908,A1,375,39,9.6
20202021,42,GRAVES,205,Graves County,110,Lowes Elementary School,205110,42205110,210228000475,WKEC,908,A1,192,18,10.7
20202021,42,GRAVES,205,Graves County,150,Sedalia Elementary School,205150,42205150,210228000477,WKEC,908,A1,288,21,13.7
20202021,42,GRAVES,205,Graves County,170,Symsonia Elementary School,205170,42205170,210228000479,WKEC,908,A1,249,17,14.6
20202021,42,GRAVES,205,Graves County,200,Wingo Elementary School,205200,42205200,210228000481,WKEC,908,A1,250,24,10.4
20202021,42,GRAVES,205,Graves County,215,Graves County High School,205215,42205215,210228001490,WKEC,908,A1,746,67,11.1
20202021,43,GRAYSON,211,Grayson County,,---District Total---,211,,,GRREC,902,,3060,266,11.5
20202021,43,GRAYSON,211,Grayson County,10,H W Wilkey Elementary School,211010,43211010,210230000483,GRREC,902,A1,431,38,11.3
20202021,43,GRAYSON,211,Grayson County,30,Caneyville Elementary School,211030,43211030,210230000484,GRREC,902,A1,349,30,11.6
20202021,43,GRAYSON,211,Grayson County,50,Oran P Lawler Elementary School,211050,43211050,210230001702,GRREC,902,A1,328,31,10.6
20202021,43,GRAYSON,211,Grayson County,80,Clarkson Elementary School,211080,43211080,210230000485,GRREC,902,A1,630,45,14
20202021,43,GRAYSON,211,Grayson County,85,Grayson County High School,211085,43211085,210230000486,GRREC,902,A1,705,71,9.9
20202021,43,GRAYSON,211,Grayson County,95,Grayson County Middle School,211095,43211095,210230000487,GRREC,902,A1,768,64,12
20202021,44,GREEN,215,Green County,,---District Total---,215,,,GRREC,902,,1233,100,12.3
20202021,44,GREEN,215,Green County,30,Green County Primary School,215030,44215030,210234002244,GRREC,902,A1,198,20,9.9
20202021,44,GREEN,215,Green County,40,Green County Intermediate School,215040,44215040,210234002257,GRREC,902,A1,308,24,12.8
20202021,44,GREEN,215,Green County,55,Green County Middle School,215055,44215055,210234001526,GRREC,902,A1,266,27,9.9
20202021,44,GREEN,215,Green County,65,Green County High School,215065,44215065,210234000490,GRREC,902,A1,512,34,15.1
20202021,45,GREENUP,221,Greenup County,,---District Total---,221,,,KEDC,903,,1586,151,10.5
20202021,45,GREENUP,221,Greenup County,10,Argillite Elementary School,221010,45221010,210240000493,KEDC,903,A1,165,12,13.8
20202021,45,GREENUP,221,Greenup County,24,Wurtland Middle School,221024,45221024,210240001610,KEDC,903,A1,290,22,13.2
20202021,45,GREENUP,221,Greenup County,27,Greenup County High School,221027,45221027,210240000496,KEDC,903,A1,415,42,9.9
20202021,45,GREENUP,221,Greenup County,40,Greysbranch Elementary School,221040,45221040,210240000497,KEDC,903,A1,163,16,10.2
20202021,45,GREENUP,221,Greenup County,60,Mckell Elementary School,221060,45221060,210240000499,KEDC,903,A1,295,26,11.3
20202021,45,GREENUP,221,Greenup County,105,Mckell Middle School,221105,45221105,210240001611,KEDC,903,A1,159,22,7.2
20202021,45,GREENUP,221,Greenup County,110,Wurtland Elementary School,221110,45221110,210240000504,KEDC,903,A1,104,12,8.7
20202021,46,HANCOCK,225,Hancock County,,---District Total---,225,,,GRREC,902,,1346,95,14.2
20202021,46,HANCOCK,225,Hancock County,5,Hancock County High School,225005,46225005,210246000507,GRREC,902,A1,436,34,12.8
20202021,46,HANCOCK,225,Hancock County,6,North Hancock Elementary School,225006,46225006,210246001993,GRREC,902,A1,376,26,14.5
20202021,46,HANCOCK,225,Hancock County,7,Hancock County Middle School,225007,46225007,210246000508,GRREC,902,A1,422,27,15.6
20202021,46,HANCOCK,225,Hancock County,70,South Hancock Elementary School,225070,46225070,210246000511,GRREC,902,A1,196,14,14
20202021,47,HARDIN,231,Hardin County,,---District Total---,231,,,GRREC,902,,9601,806,11.9
20202021,47,HARDIN,231,Hardin County,5,East Hardin Middle School,231005,47231005,210249000512,GRREC,902,A1,866,61,14.2
20202021,47,HARDIN,231,Hardin County,8,Woodland Elementary School,231008,47231008,210249001471,GRREC,902,A1,412,45,9.2
20202021,47,HARDIN,231,Hardin County,13,John Hardin High School,231013,47231013,210249001910,GRREC,902,A1,774,51,15.2
20202021,47,HARDIN,231,Hardin County,14,Lakewood Elementary School,231014,47231014,210249001963,GRREC,902,A1,456,47,9.7
20202021,47,HARDIN,231,Hardin County,15,Bluegrass Middle School,231015,47231015,210249001673,GRREC,902,A1,571,56,10.2
20202021,47,HARDIN,231,Hardin County,17,Creekside Elementary School,231017,47231017,210249001994,GRREC,902,A1,496,35,14.2
20202021,47,HARDIN,231,Hardin County,18,Heartland Elementary School,231018,47231018,210249002209,GRREC,902,A1,460,55,8.4
20202021,47,HARDIN,231,Hardin County,20,G C Burkhead Elementary School,231020,47231020,210249000513,GRREC,902,A1,783,66,11.9
20202021,47,HARDIN,231,Hardin County,21,North Park Elementary School,231021,47231021,210249002297,GRREC,902,A1,351,32,11
20202021,47,HARDIN,231,Hardin County,25,College View Campus,231025,47231025,210249002439,GRREC,902,A5,193,18,10.7
20202021,47,HARDIN,231,Hardin County,30,Cecilia Valley Elementary School,231030,47231030,210249000514,GRREC,902,A1,478,39,12.3
20202021,47,HARDIN,231,Hardin County,40,New Highland Elementary School,231040,47231040,210249001446,GRREC,902,A1,523,45,11.6
20202021,47,HARDIN,231,Hardin County,50,Lincoln Trail Elementary School,231050,47231050,210249000515,GRREC,902,A1,588,47,12.5
20202021,47,HARDIN,231,Hardin County,70,Early College and Career Center,231070,47231070,210249002373,GRREC,902,A2,276,19,14.5
20202021,47,HARDIN,231,Hardin County,75,North Hardin High School,231075,47231075,210249000517,GRREC,902,A1,874,87,10
20202021,47,HARDIN,231,Hardin County,77,James T Alton Middle School,231077,47231077,210249000518,GRREC,902,A1,676,58,11.7
20202021,47,HARDIN,231,Hardin County,79,Radcliff Elementary School,231079,47231079,210249000519,GRREC,902,A1,357,45,7.9
20202021,47,HARDIN,231,Hardin County,80,North Middle School,231080,47231080,210249000520,GRREC,902,A1,558,57,9.8
20202021,47,HARDIN,231,Hardin County,90,Rineyville Elementary School,231090,47231090,210249000521,GRREC,902,A1,557,53,10.5
20202021,47,HARDIN,231,Hardin County,165,Vine Grove Elementary School,231165,47231165,210249000524,GRREC,902,A1,576,49,11.8
20202021,47,HARDIN,231,Hardin County,168,West Hardin Middle School,231168,47231168,210249000525,GRREC,902,A1,654,57,11.5
20202021,47,HARDIN,231,Hardin County,180,Hardin County Day Treatment Center,231180,47231180,210249000656,GRREC,902,A6,18,1,18
20202021,47,HARDIN,231,Hardin County,190,Central Hardin High School,231190,47231190,210249000528,GRREC,902,A1,1192,94,12.7
20202021,47,HARDIN,231,Hardin County,210,Meadow View Elementary School,231210,47231210,210249001566,GRREC,902,A1,470,45,10.4
