SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,COOP,COOP_CODE,TOTEXP,Teacher Count,AVGEXPERIENCEYEARS,FILLER
20172018,031,EDMONSON,151,Edmonson County,050,Edmonson County Middle School,151050,031151050,210162000321,GRREC,902,199,19,11,
20172018,031,EDMONSON,151,Edmonson County,080,Kyrock Elementary School,151080,031151080,210162000322,GRREC,902,257,18,14,
20172018,031,EDMONSON,151,Edmonson County,020,South Edmonson Elementary School,151020,031151020,210162000319,GRREC,902,284,24,12,
20172018,031,EDMONSON,151,Edmonson County,,---District Total---,151,,,GRREC,902,1450,110,13,
20172018,047,HARDIN,152,Elizabethtown Independent,010,Elizabethtown High School,152010,047152010,210165000323,GRREC,902,769,50,15,
20172018,047,HARDIN,152,Elizabethtown Independent,045,Glen Dale Center,152045,047152045,210165002246,GRREC,902,50,2,25,
20172018,047,HARDIN,152,Elizabethtown Independent,015,Helmwood Heights Elementary School,152015,047152015,210165000324,GRREC,902,365,28,13,
20172018,047,HARDIN,152,Elizabethtown Independent,020,Morningside Elementary School,152020,047152020,210165000325,GRREC,902,412,30,14,
20172018,047,HARDIN,152,Elizabethtown Independent,025,Panther Academy,152025,047152025,210165002319,GRREC,902,165,14,12,
20172018,047,HARDIN,152,Elizabethtown Independent,035,Talton K Stone Middle School,152035,047152035,210165000326,GRREC,902,499,39,13,
20172018,047,HARDIN,152,Elizabethtown Independent,041,Valley View Education Center,152041,047152041,210165002355,GRREC,902,84,5,17,
20172018,047,HARDIN,152,Elizabethtown Independent,,---District Total---,152,,,GRREC,902,2195,155,14,
20172018,032,ELLIOTT,155,Elliott County,280,Elliott County High School,155280,032155280,210168000331,KEDC,903,439,35,13,
20172018,032,ELLIOTT,155,Elliott County,140,Isonville Elementary School,155140,032155140,210168000328,KEDC,903,86,6,14,
20172018,032,ELLIOTT,155,Elliott County,160,Lakeside Elementary School,155160,032155160,210168000329,KEDC,903,121,10,12,
20172018,032,ELLIOTT,155,Elliott County,270,Sandy Hook Elementary School,155270,032155270,210168000330,KEDC,903,182,15,12,
20172018,032,ELLIOTT,155,Elliott County,,---District Total---,155,,,KEDC,903,828,66,13,
20172018,052,HENRY,156,Eminence Independent,025,Bluegrass Challenge Academy,156025,052156025,,OVEC,906,13,1,13,
20172018,052,HENRY,156,Eminence Independent,020,Eminence Elementary School,156020,052156020,210171000333,OVEC,906,203,23,9,
20172018,052,HENRY,156,Eminence Independent,010,Eminence High School,156010,052156010,210171000332,OVEC,906,421,43,10,
20172018,052,HENRY,156,Eminence Independent,021,Whitney M. Young Jr. Job Corps Center,156021,052156021,210171002220,OVEC,906,12,1,12,
20172018,052,HENRY,156,Eminence Independent,,---District Total---,156,,,OVEC,906,578,61,10,
20172018,059,KENTON,157,Erlanger-Elsmere Independent,005,Arnett Elementary School,157005,059157005,210174000335,NKCES,905,120,19,6,
20172018,059,KENTON,157,Erlanger-Elsmere Independent,061,Bartlett Educational Center,157061,059157061,210174002313,NKCES,905,82,7,12,
20172018,059,KENTON,157,Erlanger-Elsmere Independent,010,Howell Elementary School,157010,059157010,210174000336,NKCES,905,122,18,7,
20172018,059,KENTON,157,Erlanger-Elsmere Independent,003,Lindeman Elementary School,157003,059157003,210174000334,NKCES,905,237,18,13,
20172018,059,KENTON,157,Erlanger-Elsmere Independent,030,Lloyd High School,157030,059157030,210174000337,NKCES,905,556,47,12,
20172018,059,KENTON,157,Erlanger-Elsmere Independent,050,Miles Elementary School,157050,059157050,210174000338,NKCES,905,183,15,12,
20172018,059,KENTON,157,Erlanger-Elsmere Independent,060,Tichenor Middle School,157060,059157060,210174000339,NKCES,905,396,42,9,
20172018,059,KENTON,157,Erlanger-Elsmere Independent,,---District Total---,157,,,NKCES,905,1617,154,11,
20172018,033,ESTILL,161,Estill County,090,Estill County High School,161090,033161090,210176000342,SESC,907,549,41,13,
20172018,033,ESTILL,161,Estill County,085,Estill County Middle School,161085,033161085,210176000341,SESC,907,360,34,11,
20172018,033,ESTILL,161,Estill County,014,Estill County Success Academy,161014,033161014,210176002406,SESC,907,57,3,19,
20172018,033,ESTILL,161,Estill County,011,Estill Springs Elementary,161011,033161011,210176001746,SESC,907,339,23,15,
20172018,033,ESTILL,161,Estill County,220,South Irvine Early Learning Center,161220,033161220,210176000345,SESC,907,70,8,9,
20172018,033,ESTILL,161,Estill County,280,West Irvine Intermediate,161280,033161280,210176000346,SESC,907,313,26,12,
20172018,033,ESTILL,161,Estill County,,---District Total---,161,,,SESC,907,1648,132,13,
20172018,010,BOYD,162,Fairview Independent,011,Fairview Elementary School,162011,010162011,210180001889,KEDC,903,252,23,11,
20172018,010,BOYD,162,Fairview Independent,020,Fairview High School,162020,010162020,210180000348,KEDC,903,306,31,10,
20172018,010,BOYD,162,Fairview Independent,,---District Total---,162,,,KEDC,903,506,50,10,
20172018,034,FAYETTE,165,Fayette County,005,Arlington Elementary School,165005,034165005,210186000350,CKEC,901,245,26,9,
20172018,034,FAYETTE,165,Fayette County,007,Ashland Elementary School,165007,034165007,210186000351,CKEC,901,290,21,14,
20172018,034,FAYETTE,165,Fayette County,045,Athens-Chilesburg Elementary,165045,034165045,210186001987,CKEC,901,526,43,12,
20172018,034,FAYETTE,165,Fayette County,651,Audrey Grevious Center,165651,034165651,210186001480,CKEC,901,76,6,13,
20172018,034,FAYETTE,165,Fayette County,015,Beaumont Middle School,165015,034165015,210186000353,CKEC,901,879,65,14,
20172018,034,FAYETTE,165,Fayette County,055,Booker T Washington Elementary School,165055,034165055,,CKEC,901,167,23,7,
20172018,034,FAYETTE,165,Fayette County,170,Bryan Station High School,165170,034165170,210186000388,CKEC,901,1163,108,11,
20172018,034,FAYETTE,165,Fayette County,030,Bryan Station Middle School,165030,034165030,210186000358,CKEC,901,741,56,13,
20172018,034,FAYETTE,165,Fayette County,240,Cardinal Valley Elementary School,165240,034165240,210186000392,CKEC,901,229,27,9,
20172018,034,FAYETTE,165,Fayette County,275,Carter G. Woodson Academy,165275,034165275,210186002323,CKEC,901,545,47,12,
20172018,034,FAYETTE,165,Fayette County,032,Cassidy Elementary School,165032,034165032,210186000359,CKEC,901,427,38,11,
20172018,034,FAYETTE,165,Fayette County,120,Clays Mill Elementary School,165120,034165120,210186000384,CKEC,901,507,35,15,
20172018,034,FAYETTE,165,Fayette County,098,Coventry Oak Elementary,165098,034165098,,CKEC,901,207,31,7,
20172018,034,FAYETTE,165,Fayette County,025,Crawford Middle School,165025,034165025,210186000357,CKEC,901,544,52,11,
20172018,034,FAYETTE,165,Fayette County,035,Deep Springs Elementary School,165035,034165035,210186000360,CKEC,901,208,31,7,
20172018,034,FAYETTE,165,Fayette County,036,Dixie Elementary Magnet School,165036,034165036,210186000361,CKEC,901,325,30,11,
20172018,034,FAYETTE,165,Fayette County,905,Eastside Technical Center,165905,034165905,210186001564,CKEC,901,262,10,26,
20172018,034,FAYETTE,165,Fayette County,034,Edythe Jones Hayes Middle School,165034,034165034,210186001957,CKEC,901,881,76,12,
20172018,034,FAYETTE,165,Fayette County,066,Family Care Center,165066,034165066,210186002325,CKEC,901,60,3,20,
20172018,034,FAYETTE,165,Fayette County,898,Fayette County Learning Center,165898,034165898,210186002251,CKEC,901,331,24,14,
20172018,034,FAYETTE,165,Fayette County,079,Fayette County Preschool Center,165079,034165079,210186002337,CKEC,901,59,5,12,
20172018,034,FAYETTE,165,Fayette County,102,Fayette Regional Juvenile Det Ctr,165102,034165102,210186002025,CKEC,901,52,4,13,
20172018,034,FAYETTE,165,Fayette County,125,Frederick Douglass High School,165125,034165125,,CKEC,901,611,70,9,
20172018,034,FAYETTE,165,Fayette County,037,Garden Springs Elementary School,165037,034165037,210186000362,CKEC,901,372,28,13,
20172018,034,FAYETTE,165,Fayette County,099,Garrett Morgan Elementary,165099,034165099,,CKEC,901,234,31,8,
20172018,034,FAYETTE,165,Fayette County,150,Glendover Elementary School,165150,034165150,210186000386,CKEC,901,498,36,14,
20172018,034,FAYETTE,165,Fayette County,038,Harrison Elementary School,165038,034165038,210186000363,CKEC,901,171,17,10,
20172018,034,FAYETTE,165,Fayette County,039,Henry Clay High School,165039,034165039,210186000364,CKEC,901,1713,128,13,
20172018,034,FAYETTE,165,Fayette County,190,James Lane Allen Elementary School,165190,034165190,210186000390,CKEC,901,446,33,14,
20172018,034,FAYETTE,165,Fayette County,225,Jessie M Clark Middle School,165225,034165225,210186000391,CKEC,901,934,68,14,
20172018,034,FAYETTE,165,Fayette County,620,Julius Marks Elementary School,165620,034165620,210186000395,CKEC,901,506,35,15,
20172018,034,FAYETTE,165,Fayette County,060,Lafayette High School,165060,034165060,210186000367,CKEC,901,1683,143,12,
20172018,034,FAYETTE,165,Fayette County,062,Lansdowne Elementary School,165062,034165062,210186000368,CKEC,901,357,29,12,
20172018,034,FAYETTE,165,Fayette County,065,Leestown Middle School,165065,034165065,210186000369,CKEC,901,687,62,11,
20172018,034,FAYETTE,165,Fayette County,067,Lexington Trad Magnet School,165067,034165067,210186000370,CKEC,901,471,40,12,
20172018,034,FAYETTE,165,Fayette County,057,Liberty Elementary,165057,034165057,210186002207,CKEC,901,502,35,14,
20172018,034,FAYETTE,165,Fayette County,068,Locust Trace AgriScience Center,165068,034165068,210186002362,CKEC,901,158,13,12,
20172018,034,FAYETTE,165,Fayette County,072,Madeline M Breckinridge Elem School,165072,034165072,210186000372,CKEC,901,252,37,7,
20172018,034,FAYETTE,165,Fayette County,021,Martin L King Acad for Excellence Alt,165021,034165021,210186001848,CKEC,901,460,27,17,
20172018,034,FAYETTE,165,Fayette County,180,Mary Todd Elementary School,165180,034165180,210186000389,CKEC,901,347,29,12,
20172018,034,FAYETTE,165,Fayette County,074,Maxwell Spanish Immersion Elem School,165074,034165074,210186000373,CKEC,901,351,28,13,
20172018,034,FAYETTE,165,Fayette County,160,Meadowthorpe Elementary School,165160,034165160,210186000387,CKEC,901,374,31,12,
20172018,034,FAYETTE,165,Fayette County,255,Millcreek Elementary School,165255,034165255,210186001419,CKEC,901,221,28,8,
20172018,034,FAYETTE,165,Fayette County,076,Morton Middle School,165076,034165076,210186000374,CKEC,901,684,54,13,
20172018,034,FAYETTE,165,Fayette County,077,Northern Elementary School,165077,034165077,210186000375,CKEC,901,305,32,10,
20172018,034,FAYETTE,165,Fayette County,200,Paul Laurence Dunbar High School,165200,034165200,210186001669,CKEC,901,1634,118,14,
20172018,034,FAYETTE,165,Fayette County,080,Picadome Elementary School,165080,034165080,210186000376,CKEC,901,369,32,12,
20172018,034,FAYETTE,165,Fayette County,795,Ridge Hospital Alt. Elementary,165795,034165795,210186001423,CKEC,901,39,2,20,
20172018,034,FAYETTE,165,Fayette County,796,Ridge Hospital Alt. High School,165796,034165796,210186001424,CKEC,901,65,4,16,
20172018,034,FAYETTE,165,Fayette County,052,Rosa Parks Elementary School,165052,034165052,210186001422,CKEC,901,490,33,15,
20172018,034,FAYETTE,165,Fayette County,090,Russell Cave Elementary School,165090,034165090,210186000380,CKEC,901,128,20,6,
20172018,034,FAYETTE,165,Fayette County,130,STEAM Academy,165130,034165130,210186002341,CKEC,901,195,23,9,
20172018,034,FAYETTE,165,Fayette County,058,Sandersville Elementary,165058,034165058,210186002189,CKEC,901,392,33,12,
20172018,034,FAYETTE,165,Fayette County,018,Scapa At Bluegrass,165018,034165018,210186000354,CKEC,901,389,30,13,
20172018,034,FAYETTE,165,Fayette County,081,Southern Elementary School,165081,034165081,210186000377,CKEC,901,337,29,12,
20172018,034,FAYETTE,165,Fayette County,525,Southern Middle School,165525,034165525,210186000394,CKEC,901,684,57,12,
20172018,034,FAYETTE,165,Fayette County,904,Southside Technical Center,165904,034165904,210186001563,CKEC,901,273,14,20,
20172018,034,FAYETTE,165,Fayette County,082,Squires Elementary School,165082,034165082,210186001584,CKEC,901,421,30,14,
20172018,034,FAYETTE,165,Fayette County,085,Stonewall Elementary School,165085,034165085,210186000378,CKEC,901,462,38,12,
20172018,034,FAYETTE,165,Fayette County,095,Tates Creek Elementary School,165095,034165095,210186000381,CKEC,901,407,37,11,
20172018,034,FAYETTE,165,Fayette County,105,Tates Creek High School,165105,034165105,210186000383,CKEC,901,1135,114,10,
20172018,034,FAYETTE,165,Fayette County,100,Tates Creek Middle School,165100,034165100,210186000382,CKEC,901,790,67,12,
20172018,034,FAYETTE,165,Fayette County,054,The Stables,165054,034165054,210186002320,CKEC,901,54,5,11,
20172018,034,FAYETTE,165,Fayette County,012,Veterans Park Elementary School,165012,034165012,210186001421,CKEC,901,539,43,13,
20172018,034,FAYETTE,165,Fayette County,059,Wellington Elementary,165059,034165059,210186002247,CKEC,901,347,37,9,
20172018,034,FAYETTE,165,Fayette County,056,William Wells Brown Elementary,165056,034165056,210186002199,CKEC,901,221,22,10,
20172018,034,FAYETTE,165,Fayette County,245,Winburn Middle School,165245,034165245,210186000393,CKEC,901,635,53,12,
20172018,034,FAYETTE,165,Fayette County,140,Yates Elementary School,165140,034165140,210186000385,CKEC,901,234,25,9,
20172018,034,FAYETTE,165,Fayette County,,---District Total---,165,,,CKEC,901,29534,2535,12,
20172018,035,FLEMING,171,Fleming County,050,E P Ward Elementary School,171050,035171050,210192000400,KEDC,903,163,12,14,
20172018,035,FLEMING,171,Fleming County,020,Ewing Elementary School,171020,035171020,210192000396,KEDC,903,234,23,10,
20172018,035,FLEMING,171,Fleming County,035,Fleming County High School,171035,035171035,210192000398,KEDC,903,475,43,11,
20172018,035,FLEMING,171,Fleming County,040,Flemingsburg Elementary School,171040,035171040,210192000399,KEDC,903,418,30,14,
20172018,035,FLEMING,171,Fleming County,060,Hillsboro Elementary School,171060,035171060,210192000401,KEDC,903,175,14,13,
20172018,035,FLEMING,171,Fleming County,030,Simons Middle School,171030,035171030,210192000397,KEDC,903,242,22,11,
20172018,035,FLEMING,171,Fleming County,,---District Total---,171,,,KEDC,903,1487,132,11,
20172018,036,FLOYD,175,Floyd County,020,Allen Elementary School,175020,036175020,210195000403,KVEC,904,397,28,14,
20172018,036,FLOYD,175,Floyd County,120,Betsy Layne Elementary School,175120,036175120,210195000407,KVEC,904,515,41,13,
20172018,036,FLOYD,175,Floyd County,110,Betsy Layne High School,175110,036175110,210195000406,KVEC,904,235,27,9,
20172018,036,FLOYD,175,Floyd County,010,Duff-Allen Central Elementary,175010,036175010,,KVEC,904,388,36,11,
20172018,036,FLOYD,175,Floyd County,115,Floyd Central High School,175115,036175115,,KVEC,904,567,42,14,
20172018,036,FLOYD,175,Floyd County,998,HOME INSTRUCTION ELEMENTARY,175998,036175998,210195002276,KVEC,904,75,3,25,
20172018,036,FLOYD,175,Floyd County,999,HOME INSTRUCTION H.S.,175999,036175999,210195002284,KVEC,904,49,2,25,
20172018,036,FLOYD,175,Floyd County,440,James D. Adams Middle School,175440,036175440,210195001670,KVEC,904,202,14,14,
20172018,036,FLOYD,175,Floyd County,485,John M. Stumbo Elementary School,175485,036175485,210195000415,KVEC,904,208,22,10,
20172018,036,FLOYD,175,Floyd County,021,May Valley Elementary School,175021,036175021,210195001426,KVEC,904,366,22,17,
20172018,036,FLOYD,175,Floyd County,019,Prestonsburg Elementary School,175019,036175019,210195002210,KVEC,904,657,47,14,
20172018,036,FLOYD,175,Floyd County,850,Prestonsburg High School,175850,036175850,210195000423,KVEC,904,370,28,13,
20172018,036,FLOYD,175,Floyd County,050,Renaissance Learning Center,175050,036175050,210195001004,KVEC,904,126,7,18,
20172018,036,FLOYD,175,Floyd County,030,South Floyd Elementary School,175030,036175030,,KVEC,904,597,45,13,
20172018,036,FLOYD,175,Floyd County,,---District Total---,175,,,KVEC,904,4548,353,13,
20172018,019,CAMPBELL,176,Fort Thomas Independent,010,Highlands High School,176010,019176010,210204000428,NKCES,905,941,68,14,
20172018,019,CAMPBELL,176,Fort Thomas Independent,011,Highlands Middle School,176011,019176011,210204001400,NKCES,905,693,48,14,
20172018,019,CAMPBELL,176,Fort Thomas Independent,020,Johnson Elementary School,176020,019176020,210204000429,NKCES,905,330,23,14,
20172018,019,CAMPBELL,176,Fort Thomas Independent,030,Moyer Elementary School,176030,019176030,210204000430,NKCES,905,454,27,17,
20172018,019,CAMPBELL,176,Fort Thomas Independent,040,Woodfill Elementary School,176040,019176040,210204000431,NKCES,905,393,22,18,
20172018,019,CAMPBELL,176,Fort Thomas Independent,,---District Total---,176,,,NKCES,905,2631,173,15,
20172018,037,FRANKLIN,177,Frankfort Independent,040,Frankfort Early Learning Academy,177040,037177040,210198002334,CKEC,901,6,2,3,
20172018,037,FRANKLIN,177,Frankfort Independent,070,Frankfort High School,177070,037177070,210198000433,CKEC,901,199,20,10,
20172018,037,FRANKLIN,177,Frankfort Independent,080,REP Academy,177080,037177080,210198001524,CKEC,901,57,4,14,
20172018,037,FRANKLIN,177,Frankfort Independent,050,Second Street School,177050,037177050,210198000432,CKEC,901,297,29,10,
20172018,037,FRANKLIN,177,Frankfort Independent,,---District Total---,177,,,CKEC,901,542,54,10,
20172018,037,FRANKLIN,181,Franklin County,015,Bondurant Middle School,181015,037181015,210201000435,OVEC,906,358,39,9,
20172018,037,FRANKLIN,181,Franklin County,014,Bridgeport Elementary School,181014,037181014,210201001990,OVEC,906,233,22,11,
20172018,037,FRANKLIN,181,Franklin County,025,Collins Lane,181025,037181025,210201000437,OVEC,906,209,26,8,
20172018,037,FRANKLIN,181,Franklin County,016,Early Learning Village,181016,037181016,210201002219,OVEC,906,143,17,8,
20172018,037,FRANKLIN,181,Franklin County,035,Elkhorn Elementary School,181035,037181035,210201000439,OVEC,906,196,21,9,
20172018,037,FRANKLIN,181,Franklin County,030,Elkhorn Middle School,181030,037181030,210201000438,OVEC,906,395,41,10,
20172018,037,FRANKLIN,181,Franklin County,040,Franklin County High School,181040,037181040,210201000440,OVEC,906,929,60,16,
20172018,037,FRANKLIN,181,Franklin County,045,Hearn Elementary,181045,037181045,210201000441,OVEC,906,236,22,11,
20172018,037,FRANKLIN,181,Franklin County,050,Peaks Mill Elementary,181050,037181050,210201000442,OVEC,906,181,20,9,
20172018,037,FRANKLIN,181,Franklin County,011,The Academy,181011,037181011,210201001917,OVEC,906,53,6,9,
20172018,037,FRANKLIN,181,Franklin County,070,Western Hills High School,181070,037181070,210201001420,OVEC,906,717,52,14,
20172018,037,FRANKLIN,181,Franklin County,013,Westridge Elementary,181013,037181013,210201001989,OVEC,906,178,20,9,
20172018,037,FRANKLIN,181,Franklin County,,---District Total---,181,,,OVEC,906,3615,336,11,
20172018,038,FULTON,185,Fulton County,020,Fulton County Elementary,185020,038185020,210210002113,WKEC,908,249,25,10,
20172018,038,FULTON,185,Fulton County,030,Fulton County High School,185030,038185030,210210000445,WKEC,908,123,11,11,
20172018,038,FULTON,185,Fulton County,,---District Total---,185,,,WKEC,908,355,34,10,
20172018,038,FULTON,186,Fulton Independent,018,Fulton Independent School,186018,038186018,210207002205,WKEC,908,203,31,7,
20172018,038,FULTON,186,Fulton Independent,,---District Total---,186,,,WKEC,908,203,31,7,
20172018,039,GALLATIN,191,Gallatin County,020,Gallatin County High School,191020,039191020,210213000451,OVEC,906,395,35,11,
20172018,039,GALLATIN,191,Gallatin County,010,Gallatin County Lower Elementary,191010,039191010,210213000450,OVEC,906,219,23,10,
20172018,039,GALLATIN,191,Gallatin County,005,Gallatin County Middle School,191005,039191005,210213001609,OVEC,906,236,28,8,
20172018,039,GALLATIN,191,Gallatin County,006,Gallatin County Upper Elementary,191006,039191006,210213001850,OVEC,906,320,27,12,
20172018,039,GALLATIN,191,Gallatin County,,---District Total---,191,,,OVEC,906,1033,101,10,
20172018,040,GARRARD,195,Garrard County,050,Camp Dick Robinson Elementary School,195050,040195050,210216000454,SESC,907,448,31,15,
20172018,040,GARRARD,195,Garrard County,060,Garrard County High School,195060,040195060,210216000455,SESC,907,568,48,12,
20172018,040,GARRARD,195,Garrard County,070,Garrard Middle School,195070,040195070,210216001672,SESC,907,353,38,9,
20172018,040,GARRARD,195,Garrard County,220,Lancaster Elementary School,195220,040195220,210216000457,SESC,907,385,34,11,
20172018,040,GARRARD,195,Garrard County,090,Paint Lick Elementary School,195090,040195090,210216000456,SESC,907,278,22,13,
20172018,040,GARRARD,195,Garrard County,,---District Total---,195,,,SESC,907,1971,170,12,
20172018,005,BARREN,197,Glasgow Independent,030,Glasgow High School,197030,005197030,210222000461,GRREC,902,657,44,15,
20172018,005,BARREN,197,Glasgow Independent,035,Glasgow Middle School,197035,005197035,210222000402,GRREC,902,440,35,13,
20172018,005,BARREN,197,Glasgow Independent,015,Happy Valley Learning Center,197015,005197015,210222002101,GRREC,902,47,2,24,
20172018,005,BARREN,197,Glasgow Independent,013,Highland Elementary School,197013,005197013,210222001991,GRREC,902,486,41,12,
20172018,005,BARREN,197,Glasgow Independent,065,South Green Elementary School,197065,005197065,210222001565,GRREC,902,432,39,11,
20172018,005,BARREN,197,Glasgow Independent,002,Success Academy,197002,005197002,210222002215,GRREC,902,29,1,29,
20172018,005,BARREN,197,Glasgow Independent,,---District Total---,197,,,GRREC,902,1979,148,13,
20172018,041,GRANT,201,Grant County,020,Crittenden-Mt. Zion Elementary,201020,041201020,210225000465,OVEC,906,432,32,14,
20172018,041,GRANT,201,Grant County,030,Dry Ridge Elementary,201030,041201030,210225000466,OVEC,906,411,33,13,
20172018,041,GRANT,201,Grant County,040,Grant County High School,201040,041201040,210225000467,OVEC,906,754,65,12,
20172018,041,GRANT,201,Grant County,080,Grant County Middle School,201080,041201080,210225000469,OVEC,906,386,48,8,
20172018,041,GRANT,201,Grant County,050,Mason-Corinth Elementary,201050,041201050,210225001701,OVEC,906,326,24,14,
20172018,041,GRANT,201,Grant County,016,Sherman Elementary,201016,041201016,210225002201,OVEC,906,266,29,9,
20172018,041,GRANT,201,Grant County,,---District Total---,201,,,OVEC,906,2373,221,11,
20172018,042,GRAVES,205,Graves County,040,Fancy Farm Elementary School,205040,042205040,210228000471,WKEC,908,262,17,15,
20172018,042,GRAVES,205,Graves County,060,Farmington Elementary School,205060,042205060,210228000473,WKEC,908,310,22,14,
20172018,042,GRAVES,205,Graves County,012,Gateway Academy High School,205012,042205012,210228001924,WKEC,908,43,2,22,
20172018,042,GRAVES,205,Graves County,013,Graves County Central Elementary,205013,042205013,210228001992,WKEC,908,436,34,13,
20172018,042,GRAVES,205,Graves County,215,Graves County High School,205215,042205215,210228001490,WKEC,908,882,80,11,
20172018,042,GRAVES,205,Graves County,100,Graves County Middle School,205100,042205100,210228001436,WKEC,908,349,35,10,
20172018,042,GRAVES,205,Graves County,110,Lowes Elementary School,205110,042205110,210228000475,WKEC,908,271,24,11,
20172018,042,GRAVES,205,Graves County,011,Mayfield Youth Development Center,205011,042205011,210228001754,WKEC,908,56,3,19,
20172018,042,GRAVES,205,Graves County,150,Sedalia Elementary School,205150,042205150,210228000477,WKEC,908,355,26,14,
20172018,042,GRAVES,205,Graves County,170,Symsonia Elementary School,205170,042205170,210228000479,WKEC,908,260,21,12,
20172018,042,GRAVES,205,Graves County,200,Wingo Elementary School,205200,042205200,210228000481,WKEC,908,405,31,13,
20172018,042,GRAVES,205,Graves County,,---District Total---,205,,,WKEC,908,3299,280,12,
20172018,043,GRAYSON,211,Grayson County,030,Caneyville Elementary School,211030,043211030,210230000484,GRREC,902,416,32,13,
20172018,043,GRAYSON,211,Grayson County,080,Clarkson Elementary School,211080,043211080,210230000485,GRREC,902,570,44,13,
20172018,043,GRAYSON,211,Grayson County,220,Grayson Co. Alternative Education,211220,043211220,210230001852,GRREC,902,19,1,19,
20172018,043,GRAYSON,211,Grayson County,085,Grayson County High School,211085,043211085,210230000486,GRREC,902,951,82,12,
20172018,043,GRAYSON,211,Grayson County,095,Grayson County Middle School,211095,043211095,210230000487,GRREC,902,757,61,12,
20172018,043,GRAYSON,211,Grayson County,010,H W Wilkey Elementary School,211010,043211010,210230000483,GRREC,902,444,35,13,
20172018,043,GRAYSON,211,Grayson County,050,Oran P Lawler Elementary School,211050,043211050,210230001702,GRREC,902,312,32,10,
20172018,043,GRAYSON,211,Grayson County,,---District Total---,211,,,GRREC,902,3239,269,12,
20172018,044,GREEN,215,Green County,065,Green County High School,215065,044215065,210234000490,GRREC,902,519,37,14,
20172018,044,GREEN,215,Green County,040,Green County Intermediate School,215040,044215040,210234002257,GRREC,902,257,24,11,
20172018,044,GREEN,215,Green County,055,Green County Middle School,215055,044215055,210234001526,GRREC,902,242,26,9,
20172018,044,GREEN,215,Green County,030,Green County Primary School,215030,044215030,210234002244,GRREC,902,181,18,10,
20172018,044,GREEN,215,Green County,,---District Total---,215,,,GRREC,902,1131,97,12,
20172018,045,GREENUP,221,Greenup County,010,Argillite Elementary School,221010,045221010,210240000493,KEDC,903,197,15,13,
20172018,045,GREENUP,221,Greenup County,027,Greenup County High School,221027,045221027,210240000496,KEDC,903,359,43,8,
20172018,045,GREENUP,221,Greenup County,040,Greysbranch Elementary School,221040,045221040,210240000497,KEDC,903,315,24,13,
20172018,045,GREENUP,221,Greenup County,060,Mckell Elementary School,221060,045221060,210240000499,KEDC,903,344,28,12,
20172018,045,GREENUP,221,Greenup County,105,Mckell Middle School,221105,045221105,210240001611,KEDC,903,176,25,7,
20172018,045,GREENUP,221,Greenup County,110,Wurtland Elementary School,221110,045221110,210240000504,KEDC,903,144,14,10,
20172018,045,GREENUP,221,Greenup County,024,Wurtland Middle School,221024,045221024,210240001610,KEDC,903,350,26,14,
20172018,045,GREENUP,221,Greenup County,,---District Total---,221,,,KEDC,903,1716,169,10,
20172018,046,HANCOCK,225,Hancock County,005,Hancock County High School,225005,046225005,210246000507,GRREC,902,452,35,13,
20172018,046,HANCOCK,225,Hancock County,007,Hancock County Middle School,225007,046225007,210246000508,GRREC,902,382,30,13,
20172018,046,HANCOCK,225,Hancock County,006,North Hancock Elementary School,225006,046225006,210246001993,GRREC,902,346,28,12,
20172018,046,HANCOCK,225,Hancock County,070,South Hancock Elementary School,225070,046225070,210246000511,GRREC,902,205,15,14,
20172018,046,HANCOCK,225,Hancock County,,---District Total---,225,,,GRREC,902,1296,101,13,
20172018,047,HARDIN,231,Hardin County,015,Bluegrass Middle School,231015,047231015,210249001673,GRREC,902,400,34,12,
20172018,047,HARDIN,231,Hardin County,030,Cecilia Valley Elementary School,231030,047231030,210249000514,GRREC,902,199,15,13,
20172018,047,HARDIN,231,Hardin County,190,Central Hardin High School,231190,047231190,210249000528,GRREC,902,1379,112,12,
20172018,047,HARDIN,231,Hardin County,025,College View Campus,231025,047231025,,GRREC,902,269,17,16,
20172018,047,HARDIN,231,Hardin County,017,Creekside Elementary School,231017,047231017,210249001994,GRREC,902,398,26,15,
20172018,047,HARDIN,231,Hardin County,976,Crossroads Treatment Center,231976,047231976,210249002269,GRREC,902,6,1,6,
20172018,047,HARDIN,231,Hardin County,005,East Hardin Middle School,231005,047231005,210249000512,GRREC,902,642,41,16,
20172018,047,HARDIN,231,Hardin County,020,G C Burkhead Elementary School,231020,047231020,210249000513,GRREC,902,533,38,14,
20172018,047,HARDIN,231,Hardin County,180,Hardin County Day Treatment Center,231180,047231180,210249000656,GRREC,902,48,3,16,
20172018,047,HARDIN,231,Hardin County,018,Heartland Elementary School,231018,047231018,210249002209,GRREC,902,207,34,6,
20172018,047,HARDIN,231,Hardin County,077,James T Alton Middle School,231077,047231077,210249000518,GRREC,902,405,36,11,
20172018,047,HARDIN,231,Hardin County,013,John Hardin High School,231013,047231013,210249001910,GRREC,902,1108,72,15,
20172018,047,HARDIN,231,Hardin County,014,Lakewood Elementary School,231014,047231014,210249001963,GRREC,902,249,30,8,
20172018,047,HARDIN,231,Hardin County,979,Lincoln Trail Behavioral Health Systems,231979,047231979,210249002249,GRREC,902,49,3,16,
