SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,COOP,COOP_CODE,TOTEXP,Teacher Count,AVGEXPERIENCEYEARS
20182019,56,JEFFERSON,275,Jefferson County,59,Kenwood Elementary,275059,56275059,210299000653,,909,361,29,12.4
20182019,56,JEFFERSON,275,Jefferson County,79,Kerrick Elementary,275079,56275079,210299000672,,909,190,24,7.9
20182019,56,JEFFERSON,275,Jefferson County,432,King Elementary,275432,56275432,210299000762,,909,280,24,11.7
20182019,56,JEFFERSON,275,Jefferson County,134,Klondike Lane Elementary,275134,56275134,210299000712,,909,210,23,9.1
20182019,56,JEFFERSON,275,Jefferson County,163,Knight Middle,275163,56275163,210299000725,,909,167,33,5.1
20182019,56,JEFFERSON,275,Jefferson County,133,Lassiter Middle,275133,56275133,210299000711,,909,556,57,9.8
20182019,56,JEFFERSON,275,Jefferson County,145,Laukhuf Elementary,275145,56275145,210299000716,,909,321,28,11.5
20182019,56,JEFFERSON,275,Jefferson County,126,Layne Elementary,275126,56275126,210299000706,,909,214,20,10.7
20182019,56,JEFFERSON,275,Jefferson County,30,Liberty High,275030,56275030,210299001634,,909,545,38,14.3
20182019,56,JEFFERSON,275,Jefferson County,520,Lincoln Elementary Performing Arts,275520,56275520,210299000772,,909,328,31,10.6
20182019,56,JEFFERSON,275,Jefferson County,138,Louisville Day,275138,56275138,210299000713,,909,136,8,17
20182019,56,JEFFERSON,275,Jefferson County,47,Louisville Male High,275047,56275047,210299001705,,909,1546,99,15.6
20182019,56,JEFFERSON,275,Jefferson County,463,Louisville Metro Youth Center,275463,56275463,210299001082,,909,115,6,19.2
20182019,56,JEFFERSON,275,Jefferson County,146,Lowe Elementary,275146,56275146,210299000717,,909,583,31,18.8
20182019,56,JEFFERSON,275,Jefferson County,107,Luhr Elementary,275107,56275107,210299000697,,909,512,30,17.1
20182019,56,JEFFERSON,275,Jefferson County,155,Marion C. Moore School,275155,56275155,210299002026,,909,1132,140,8.1
20182019,56,JEFFERSON,275,Jefferson County,193,Mary Jo and William MacDonald Maryhurst,275193,56275193,210299001492,,909,74,10,7.4
20182019,56,JEFFERSON,275,Jefferson County,458,Mary Ryan Academy,275458,56275458,210299001860,,909,61,6,10.2
20182019,56,JEFFERSON,275,Jefferson County,480,Maupin Elementary,275480,56275480,210299000770,,909,146,20,7.3
20182019,56,JEFFERSON,275,Jefferson County,440,Mcferran Preparatory Academy,275440,56275440,210299000764,,909,426,45,9.5
20182019,56,JEFFERSON,275,Jefferson County,22,Medora Elementary,275022,56275022,210299000633,,909,241,23,10.5
20182019,56,JEFFERSON,275,Jefferson County,340,Meyzeek Middle,275340,56275340,210299000754,,909,805,59,13.6
20182019,56,JEFFERSON,275,Jefferson County,24,Middletown Elementary,275024,56275024,210299000634,,909,528,32,16.5
20182019,56,JEFFERSON,275,Jefferson County,147,Mill Creek Elementary,275147,56275147,210299000718,,909,177,28,6.3
20182019,56,JEFFERSON,275,Jefferson County,202,Minor Daniels Academy,275202,56275202,210299002412,,909,352,28,12.6
20182019,56,JEFFERSON,275,Jefferson County,99,Minors Lane Elementary,275099,56275099,210299000690,,909,183,26,7
20182019,56,JEFFERSON,275,Jefferson County,41,Newburg Middle,275041,56275041,210299000642,,909,673,58,11.6
20182019,56,JEFFERSON,275,Jefferson County,186,Newcomer Academy,275186,56275186,210299002180,,909,494,46,10.7
20182019,56,JEFFERSON,275,Jefferson County,435,Noe Middle,275435,56275435,210299000763,,909,913,70,13
20182019,56,JEFFERSON,275,Jefferson County,371,Norton Commons Elementary,275371,56275371,,,909,326,31,10.5
20182019,56,JEFFERSON,275,Jefferson County,96,Norton Elementary,275096,56275096,210299000687,,909,600,36,16.7
20182019,56,JEFFERSON,275,Jefferson County,27,Okolona Elementary,275027,56275027,210299000635,,909,181,21,8.6
20182019,56,JEFFERSON,275,Jefferson County,784,Peace Academy,275784,56275784,210299001613,,909,393,26,15.1
20182019,56,JEFFERSON,275,Jefferson County,75,Pleasure Ridge Park High,275075,56275075,210299000668,,909,1106,92,12
20182019,56,JEFFERSON,275,Jefferson County,500,Portland Elementary,275500,56275500,210299000771,,909,103,18,5.7
20182019,56,JEFFERSON,275,Jefferson County,128,Price Elementary,275128,56275128,210299000708,,909,259,25,10.4
20182019,56,JEFFERSON,275,Jefferson County,219,Ramsey Middle,275219,56275219,210299002190,,909,489,53,9.2
20182019,56,JEFFERSON,275,Jefferson County,81,Rangeland Elementary,275081,56275081,210299000674,,909,144,20,7.2
20182019,56,JEFFERSON,275,Jefferson County,85,Robert Frost Sixth-Grade Academy,275085,56275085,210299000678,,909,271,33,8.2
20182019,56,JEFFERSON,275,Jefferson County,530,Roosevelt-Perry Elementary,275530,56275530,210299000773,,909,90,13,6.9
20182019,56,JEFFERSON,275,Jefferson County,560,Rutherford Elementary,275560,56275560,210299000775,,909,102,21,4.9
20182019,56,JEFFERSON,275,Jefferson County,86,Sanders Elementary,275086,56275086,210299000679,,909,200,23,8.7
20182019,56,JEFFERSON,275,Jefferson County,63,Schaffner Traditional Elementary,275063,56275063,210299001587,,909,436,32,13.6
20182019,56,JEFFERSON,275,Jefferson County,580,Semple Elementary,275580,56275580,210299000776,,909,231,30,7.7
20182019,56,JEFFERSON,275,Jefferson County,73,Seneca High,275073,56275073,210299000667,,909,975,96,10.2
20182019,56,JEFFERSON,275,Jefferson County,97,Shacklette Elementary,275097,56275097,210299000688,,909,246,24,10.3
20182019,56,JEFFERSON,275,Jefferson County,610,Shelby Traditional Academy,275610,56275610,210299000780,,909,301,39,7.7
20182019,56,JEFFERSON,275,Jefferson County,103,Slaughter Elementary,275103,56275103,210299000693,,909,275,29,9.5
20182019,56,JEFFERSON,275,Jefferson County,87,Smyrna Elementary School,275087,56275087,210299000680,,909,266,27,9.9
20182019,56,JEFFERSON,275,Jefferson County,31,Southern High,275031,56275031,210299000637,,909,874,89,9.8
20182019,56,JEFFERSON,275,Jefferson County,29,St Joseph Children's Home,275029,56275029,210299001633,,909,72,4,18
20182019,56,JEFFERSON,275,Jefferson County,64,St Matthews Elementary,275064,56275064,210299000658,,909,495,28,17.7
20182019,56,JEFFERSON,275,Jefferson County,71,Stonestreet Elementary,275071,56275071,210299000665,,909,300,24,12.5
20182019,56,JEFFERSON,275,Jefferson County,211,Stopher Elementary,275211,56275211,210299002197,,909,654,39,16.8
20182019,56,JEFFERSON,275,Jefferson County,144,Stuart Academy,275144,56275144,210299001427,,909,387,49,7.9
20182019,56,JEFFERSON,275,Jefferson County,590,The Academy @ Shawnee,275590,56275590,210299000777,,909,411,50,8.2
20182019,56,JEFFERSON,275,Jefferson County,19,The Brook-Dupont,275019,56275019,210299001629,,909,99,5,19.8
20182019,56,JEFFERSON,275,Jefferson County,20,The Brook-KMI,275020,56275020,210299001474,,909,104,7,14.9
20182019,56,JEFFERSON,275,Jefferson County,201,The Phoenix School of Discovery,275201,56275201,210299002121,,909,345,35,9.9
20182019,56,JEFFERSON,275,Jefferson County,90,Thomas Jefferson Middle,275090,56275090,210299000682,,909,402,64,6.3
20182019,56,JEFFERSON,275,Jefferson County,104,Trunnell Elementary,275104,56275104,210299000694,,909,300,28,10.7
20182019,56,JEFFERSON,275,Jefferson County,16,Tully Elementary,275016,56275016,210299000631,,909,566,40,14.2
20182019,56,JEFFERSON,275,Jefferson County,124,U of L PACT Program,275124,56275124,210299001935,,909,14,1,14
20182019,56,JEFFERSON,275,Jefferson County,33,Valley High,275033,56275033,210299000639,,909,570,75,7.6
20182019,56,JEFFERSON,275,Jefferson County,191,W.E.B. DuBois Academy,275191,56275191,,,909,145,12,12.1
20182019,56,JEFFERSON,275,Jefferson County,51,Waggener High,275051,56275051,210299000649,,909,668,68,9.8
20182019,56,JEFFERSON,275,Jefferson County,34,Waller-Williams Environmental,275034,56275034,210299001529,,909,178,24,7.4
20182019,56,JEFFERSON,275,Jefferson County,69,Watson Lane Elementary,275069,56275069,210299000663,,909,134,20,6.7
20182019,56,JEFFERSON,275,Jefferson County,72,Watterson Elementary,275072,56275072,210299000666,,909,353,33,10.7
20182019,56,JEFFERSON,275,Jefferson County,116,Wellington Elementary,275116,56275116,210299000701,,909,204,25,8.2
20182019,56,JEFFERSON,275,Jefferson County,110,Western Day Treatment,275110,56275110,210299001857,,909,50,6,8.3
20182019,56,JEFFERSON,275,Jefferson County,84,Western High,275084,56275084,210299000677,,909,418,52,8
20182019,56,JEFFERSON,275,Jefferson County,710,Western Middle School for the Arts,275710,56275710,210299000785,,909,391,47,8.3
20182019,56,JEFFERSON,275,Jefferson County,222,Westport Early Childhood Center,275222,56275222,,,909,47,4,11.8
20182019,56,JEFFERSON,275,Jefferson County,77,Westport Middle,275077,56275077,210299000670,,909,682,79,8.6
20182019,56,JEFFERSON,275,Jefferson County,182,Wheatley Elementary,275182,56275182,210299000731,,909,168,20,8.4
20182019,56,JEFFERSON,275,Jefferson County,109,Wheeler Elementary,275109,56275109,210299000699,,909,426,32,13.3
20182019,56,JEFFERSON,275,Jefferson County,67,Wilder Elementary,275067,56275067,210299000661,,909,374,30,12.5
20182019,56,JEFFERSON,275,Jefferson County,66,Wilkerson Elementary School,275066,56275066,210299000660,,909,234,26,9
20182019,56,JEFFERSON,275,Jefferson County,117,Wilt Elementary,275117,56275117,210299000702,,909,303,26,11.7
20182019,56,JEFFERSON,275,Jefferson County,374,Young Elementary,275374,56275374,210299000757,,909,179,29,6.2
20182019,56,JEFFERSON,275,Jefferson County,78,Zachary Taylor Elementary,275078,56275078,210299000671,,909,372,28,13.3
20182019,56,JEFFERSON,275,Jefferson County,200,duPont Manual High,275200,56275200,210299000734,,909,1892,114,16.6
20182019,56,JEFFERSON,275,Jefferson County,,---District Total---,275,,,,909,65453,5836,11.2
20182019,67,LETCHER,276,Jenkins Independent,11,Jenkins Independent School,276011,67276011,210300001642,KVEC,904,228,23,9.9
20182019,67,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,228,23,9.9
20182019,57,JESSAMINE,281,Jessamine County,30,Ashgrove Academy,281030,57281030,,CKEC,901,26,2,13
20182019,57,JESSAMINE,281,Jessamine County,70,Brookside Elementary School,281070,57281070,210303001429,CKEC,901,328,30,10.9
20182019,57,JESSAMINE,281,Jessamine County,21,East Jessamine High School,281021,57281021,210303001641,CKEC,901,417,54,7.7
20182019,57,JESSAMINE,281,Jessamine County,25,East Jessamine Middle School,281025,57281025,210303000797,CKEC,901,481,54,8.9
20182019,57,JESSAMINE,281,Jessamine County,18,Hattie C. Warner Elementary School,281018,57281018,210303000795,CKEC,901,237,27,8.8
20182019,57,JESSAMINE,281,Jessamine County,24,Jessamine Career and Technology Center,281024,57281024,210303002028,CKEC,901,344,29,11.9
20182019,57,JESSAMINE,281,Jessamine County,22,Jessamine Early Learning Village,281022,57281022,210303001899,CKEC,901,173,26,6.7
20182019,57,JESSAMINE,281,Jessamine County,50,Nicholasville Elementary School,281050,57281050,210303000798,CKEC,901,246,22,11.2
20182019,57,JESSAMINE,281,Jessamine County,40,Red Oak Elementary School,281040,57281040,210303002388,CKEC,901,248,26,9.5
20182019,57,JESSAMINE,281,Jessamine County,60,Rosenwald Dunbar Elementary School,281060,57281060,210303000092,CKEC,901,299,29,10.3
20182019,57,JESSAMINE,281,Jessamine County,23,The Providence School,281023,57281023,210303001900,CKEC,901,379,41,9.2
20182019,57,JESSAMINE,281,Jessamine County,19,West Jessamine High School,281019,57281019,210303001640,CKEC,901,996,79,12.6
20182019,57,JESSAMINE,281,Jessamine County,26,West Jessamine Middle School,281026,57281026,210303001110,CKEC,901,524,57,9.2
20182019,57,JESSAMINE,281,Jessamine County,90,Wilmore Elementary School,281090,57281090,210303000799,CKEC,901,394,27,14.6
20182019,57,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,4567,454,10.1
20182019,58,JOHNSON,285,Johnson County,75,Central Elementary School,285075,58285075,210306000692,KEDC,903,271,20,13.6
20182019,58,JOHNSON,285,Johnson County,100,Flat Gap Elementary School,285100,58285100,210306000801,KEDC,903,206,17,12.1
20182019,58,JOHNSON,285,Johnson County,340,Highland Elementary School,285340,58285340,210306000806,KEDC,903,322,26,12.4
20182019,58,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,58285115,210306000802,KEDC,903,881,68,13
20182019,58,JOHNSON,285,Johnson County,50,Johnson County Alternative School,285050,58285050,210306001615,KEDC,903,59,4,14.8
20182019,58,JOHNSON,285,Johnson County,60,Johnson County Middle School,285060,58285060,210306000800,KEDC,903,626,40,15.7
20182019,58,JOHNSON,285,Johnson County,250,Porter Elementary School,285250,58285250,210306000803,KEDC,903,198,18,11
20182019,58,JOHNSON,285,Johnson County,320,W R Castle Memorial Elementary School,285320,58285320,210306000805,KEDC,903,380,24,15.8
20182019,58,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,2739,200,13.7
20182019,59,KENTON,291,Kenton County,5,Beechgrove Elementary School,291005,59291005,210309000807,NKCES,905,385,35,11
20182019,59,KENTON,291,Kenton County,40,Dixie Heights High School,291040,59291040,210309000811,NKCES,905,1013,75,13.5
20182019,59,KENTON,291,Kenton County,60,Ft Wright Elementary School,291060,59291060,210309000815,NKCES,905,322,24,13.4
20182019,59,KENTON,291,Kenton County,20,James A Caywood Elementary School,291020,59291020,210309000809,NKCES,905,393,31,12.7
20182019,59,KENTON,291,Kenton County,903,Kenton CO Academies of Innovation & Tech,291903,59291903,210309002092,NKCES,905,124,14,8.9
20182019,59,KENTON,291,Kenton County,50,Kenton Elementary School,291050,59291050,210309000813,NKCES,905,412,29,14.2
20182019,59,KENTON,291,Kenton County,55,Northern Ky Youth Dev Center,291055,59291055,210309000814,NKCES,905,53,3,17.7
20182019,59,KENTON,291,Kenton County,70,Piner Elementary School,291070,59291070,210309000816,NKCES,905,254,20,12.7
20182019,59,KENTON,291,Kenton County,45,R C Hinsdale Elementary School,291045,59291045,210309000812,NKCES,905,410,28,14.6
20182019,59,KENTON,291,Kenton County,6,River Ridge Elementary School,291006,59291006,210309001512,NKCES,905,584,50,11.7
20182019,59,KENTON,291,Kenton County,80,Ryland Heights Elementary School,291080,59291080,210309000817,NKCES,905,473,27,17.5
20182019,59,KENTON,291,Kenton County,120,Scott High School,291120,59291120,210309000823,NKCES,905,614,54,11.4
20182019,59,KENTON,291,Kenton County,90,Simon Kenton High School,291090,59291090,210309000818,NKCES,905,1285,91,14.1
20182019,59,KENTON,291,Kenton County,475,Summit View Academy,291475,59291475,210309002420,NKCES,905,1044,83,12.6
20182019,59,KENTON,291,Kenton County,100,Taylor Mill Elementary School,291100,59291100,210309000819,NKCES,905,330,33,10
20182019,59,KENTON,291,Kenton County,103,Turkey Foot Middle School,291103,59291103,210309000820,NKCES,905,700,56,12.5
20182019,59,KENTON,291,Kenton County,105,Twenhofel Middle School,291105,59291105,210309000821,NKCES,905,519,44,11.8
20182019,59,KENTON,291,Kenton County,495,White's Tower Elementary School,291495,59291495,210309000824,NKCES,905,268,29,9.2
20182019,59,KENTON,291,Kenton County,108,Woodland Middle School,291108,59291108,210309001588,NKCES,905,371,40,9.3
20182019,59,KENTON,291,Kenton County,,---District Total---,291,,,NKCES,905,9326,749,12.5
20182019,60,KNOTT,295,Knott County,35,Beaver Creek Elementary School,295035,60295035,210312000826,KVEC,904,130,14,9.3
20182019,60,KNOTT,295,Knott County,100,Carr Creek Elementary School,295100,60295100,210312000830,KVEC,904,233,18,12.9
20182019,60,KNOTT,295,Knott County,150,Cordia School,295150,60295150,210312002233,KVEC,904,107,6,17.8
20182019,60,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,60295210,210312000834,KVEC,904,157,10,15.7
20182019,60,KNOTT,295,Knott County,230,Hindman Elementary School,295230,60295230,210312000835,KVEC,904,261,21,12.4
20182019,60,KNOTT,295,Knott County,255,Jones Fork Elementary School,295255,60295255,210312000836,KVEC,904,76,9,8.4
20182019,60,KNOTT,295,Knott County,265,Knott County Central High School,295265,60295265,210312000837,KVEC,904,458,35,13.1
20182019,60,KNOTT,295,Knott County,,---District Total---,295,,,KVEC,904,1398,112,12.5
20182019,61,KNOX,301,Knox County,71,Central Elementary School,301071,61301071,210315002235,SESC,907,264,24,11
20182019,61,KNOX,301,Knox County,170,Dewitt Elementary School,301170,61301170,210315000842,SESC,907,222,12,18.5
20182019,61,KNOX,301,Knox County,240,Flat Lick Elementary School,301240,61301240,210315000843,SESC,907,171,13,13.2
20182019,61,KNOX,301,Knox County,320,G R Hampton Elementary School,301320,61301320,210315000846,SESC,907,261,18,14.5
20182019,61,KNOX,301,Knox County,260,Girdler Elementary School,301260,61301260,210315000844,SESC,907,292,22,13.3
20182019,61,KNOX,301,Knox County,430,Jesse D Lay Elementary School,301430,61301430,210315000848,SESC,907,348,19,18.3
20182019,61,KNOX,301,Knox County,22,Knox Appalachian School,301022,61301022,210315001997,SESC,907,70,5,14
20182019,61,KNOX,301,Knox County,410,Knox Central High School,301410,61301410,210315000847,SESC,907,592,49,12.1
20182019,61,KNOX,301,Knox County,140,Knox County Day Treatment,301140,61301140,210315002357,SESC,907,30,2,15
20182019,61,KNOX,301,Knox County,150,Knox County Learning Academy,301150,61301150,210315000709,SESC,907,59,4,14.8
20182019,61,KNOX,301,Knox County,23,Knox County Middle School,301023,61301023,210315002029,SESC,907,413,34,12.1
20182019,61,KNOX,301,Knox County,450,Lynn Camp Schools,301450,61301450,210315000850,SESC,907,559,65,8.6
20182019,61,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,3185,260,12.3
20182019,62,LARUE,305,LaRue County,15,Abraham Lincoln Elementary School,305015,62305015,210318002044,GRREC,902,403,28,14.4
20182019,62,LARUE,305,LaRue County,30,Hodgenville Elementary School,305030,62305030,210318000852,GRREC,902,369,28,13.2
20182019,62,LARUE,305,LaRue County,40,LaRue County High School,305040,62305040,210318000853,GRREC,902,527,41,12.9
20182019,62,LARUE,305,LaRue County,45,LaRue County Middle School,305045,62305045,210318000854,GRREC,902,493,31,15.9
20182019,62,LARUE,305,LaRue County,100,The Life Connection,305100,62305100,210318002216,GRREC,902,55,4,13.8
20182019,62,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,1847,131,14.1
20182019,63,LAUREL,311,Laurel County,30,Bush Elementary School,311030,63311030,210321000857,SESC,907,320,26,12.3
20182019,63,LAUREL,311,Laurel County,55,Camp Ground Elementary School,311055,63311055,210321000859,SESC,907,243,17,14.3
20182019,63,LAUREL,311,Laurel County,430,Cold Hill Elementary School,311430,63311430,210321001483,SESC,907,136,14,9.7
20182019,63,LAUREL,311,Laurel County,70,Colony Elementary School,311070,63311070,210321000860,SESC,907,273,18,15.2
20182019,63,LAUREL,311,Laurel County,130,Hazel Green Elementary School,311130,63311130,210321000862,SESC,907,241,18,13.4
20182019,63,LAUREL,311,Laurel County,175,Hunter Hills Elementary School,311175,63311175,210321000715,SESC,907,311,32,9.7
20182019,63,LAUREL,311,Laurel County,165,Johnson Elementary School,311165,63311165,210321000863,SESC,907,234,18,13
20182019,63,LAUREL,311,Laurel County,180,Keavy Elementary School,311180,63311180,210321000864,SESC,907,154,14,11
20182019,63,LAUREL,311,Laurel County,60,Laurel Co Schools Center for Innovation,311060,63311060,210321002400,SESC,907,25,5,5
20182019,63,LAUREL,311,Laurel County,50,Laurel County Day Treatment,311050,63311050,210321001677,SESC,907,58,3,19.3
20182019,63,LAUREL,311,Laurel County,10,London Elementary School,311010,63311010,210321000856,SESC,907,423,34,12.4
20182019,63,LAUREL,311,Laurel County,16,McDaniel Learning Center,311016,63311016,210321002224,SESC,907,68,4,17
20182019,63,LAUREL,311,Laurel County,205,North Laurel High School,311205,63311205,210321000215,SESC,907,1028,84,12.2
20182019,63,LAUREL,311,Laurel County,200,North Laurel Middle School,311200,63311200,210321001589,SESC,907,596,57,10.5
20182019,63,LAUREL,311,Laurel County,210,South Laurel High School,311210,63311210,210321000865,SESC,907,876,65,13.5
20182019,63,LAUREL,311,Laurel County,40,South Laurel Middle School,311040,63311040,210321000858,SESC,907,684,59,11.6
20182019,63,LAUREL,311,Laurel County,420,Sublimity Elementary School,311420,63311420,210321000869,SESC,907,149,17,8.8
20182019,63,LAUREL,311,Laurel County,18,Wyan-Pine Grove Elementary,311018,63311018,210321002030,SESC,907,260,23,11.3
20182019,63,LAUREL,311,Laurel County,,---District Total---,311,,,SESC,907,5823,489,11.9
20182019,64,LAWRENCE,315,Lawrence County,30,Blaine Elementary School,315030,64315030,210324000870,KEDC,903,195,19,10.3
20182019,64,LAWRENCE,315,Lawrence County,150,Fallsburg Elementary School,315150,64315150,210324000871,KEDC,903,292,21,13.9
20182019,64,LAWRENCE,315,Lawrence County,260,Lawrence County High School,315260,64315260,210324000874,KEDC,903,574,51,11.3
20182019,64,LAWRENCE,315,Lawrence County,20,Louisa East Elementary School,315020,64315020,210324002079,KEDC,903,274,25,11
20182019,64,LAWRENCE,315,Lawrence County,200,Louisa Middle School,315200,64315200,210324000872,KEDC,903,349,27,12.9
20182019,64,LAWRENCE,315,Lawrence County,21,Louisa West Elementary School,315021,64315021,210324002155,KEDC,903,146,17,8.6
20182019,64,LAWRENCE,315,Lawrence County,,---District Total---,315,,,KEDC,903,1731,151,11.5
20182019,65,LEE,321,Lee County,100,Lee County Elementary School,321100,65321100,210327000216,KVEC,904,297,24,12.4
20182019,65,LEE,321,Lee County,60,Lee County Middle High School,321060,65321060,,KVEC,904,457,31,14.7
20182019,65,LEE,321,Lee County,,---District Total---,321,,,KVEC,904,716,52,13.8
20182019,66,LESLIE,325,Leslie County,280,Hayes Lewis Elementary School,325280,66325280,210333000882,KVEC,904,134,9,14.9
20182019,66,LESLIE,325,Leslie County,350,Leslie County High School,325350,66325350,210333000885,KVEC,904,412,27,15.3
20182019,66,LESLIE,325,Leslie County,300,Mountain View Elementary,325300,66325300,210333000883,KVEC,904,345,25,13.8
20182019,66,LESLIE,325,Leslie County,570,Stinnett Elementary School,325570,66325570,210333000887,KVEC,904,297,19,15.6
20182019,66,LESLIE,325,Leslie County,420,W B Muncy Elementary School,325420,66325420,210333000886,KVEC,904,161,11,14.6
20182019,66,LESLIE,325,Leslie County,,---District Total---,325,,,KVEC,904,1346,90,15
20182019,67,LETCHER,331,Letcher County,210,Arlie Boggs Elementary School,331210,67331210,210336000892,KVEC,904,129,10,12.9
20182019,67,LETCHER,331,Letcher County,380,Cowan Elementary School,331380,67331380,210336000900,KVEC,904,263,21,12.5
20182019,67,LETCHER,331,Letcher County,250,Fleming Neon Middle School,331250,67331250,210336000894,KVEC,904,131,13,10.1
20182019,67,LETCHER,331,Letcher County,55,Letcher County Alternative Education Ctr,331055,67331055,210336002344,KVEC,904,13,1,13
20182019,67,LETCHER,331,Letcher County,56,Letcher County Central High School,331056,67331056,210336001998,KVEC,904,577,46,12.5
20182019,67,LETCHER,331,Letcher County,350,Letcher Elementary School,331350,67331350,210336000898,KVEC,904,225,16,14.1
20182019,67,LETCHER,331,Letcher County,355,Letcher Middle School,331355,67331355,210336002318,KVEC,904,77,10,7.7
20182019,67,LETCHER,331,Letcher County,425,Martha Jane Potter Elementary School,331425,67331425,210336000901,KVEC,904,174,21,8.3
20182019,67,LETCHER,331,Letcher County,650,West Whitesburg Elementary School,331650,67331650,210336000903,KVEC,904,400,26,15.4
20182019,67,LETCHER,331,Letcher County,710,Whitesburg Middle School,331710,67331710,210336000904,KVEC,904,201,15,13.4
20182019,67,LETCHER,331,Letcher County,,---District Total---,331,,,KVEC,904,1996,162,12.3
20182019,68,LEWIS,335,Lewis County,40,Garrison Elementary School,335040,68335040,210339000906,KEDC,903,244,17,14.4
20182019,68,LEWIS,335,Lewis County,90,Laurel Elementary School,335090,68335090,210339000908,KEDC,903,69,6,11.5
20182019,68,LEWIS,335,Lewis County,95,Lewis County Central Elementary School,335095,68335095,210339000909,KEDC,903,290,24,12.1
20182019,68,LEWIS,335,Lewis County,120,Lewis County High School,335120,68335120,210339000910,KEDC,903,626,48,13
20182019,68,LEWIS,335,Lewis County,100,Lewis County Middle School,335100,68335100,210339001503,KEDC,903,310,29,10.7
20182019,68,LEWIS,335,Lewis County,140,Tollesboro Elementary School,335140,68335140,210339000911,KEDC,903,197,17,11.6
20182019,68,LEWIS,335,Lewis County,,---District Total---,335,,,KEDC,903,1720,138,12.5
20182019,69,LINCOLN,341,Lincoln County,40,Crab Orchard Elementary School,341040,69341040,210348000914,SESC,907,171,16,10.7
20182019,69,LINCOLN,341,Lincoln County,21,Fort Logan School,341021,69341021,210348001643,SESC,907,37,2,18.5
20182019,69,LINCOLN,341,Lincoln County,50,Highland Elementary School,341050,69341050,210348000915,SESC,907,190,15,12.7
20182019,69,LINCOLN,341,Lincoln County,70,Hustonville Elementary School,341070,69341070,210348000916,SESC,907,279,18,15.5
20182019,69,LINCOLN,341,Lincoln County,95,Lincoln County High School,341095,69341095,210348000918,SESC,907,657,61,10.8
20182019,69,LINCOLN,341,Lincoln County,65,Lincoln County Middle School,341065,69341065,210348000478,SESC,907,676,48,14.1
20182019,69,LINCOLN,341,Lincoln County,100,McKinney Elementary School,341100,69341100,210348000919,SESC,907,153,11,13.9
20182019,69,LINCOLN,341,Lincoln County,130,Stanford Elementary School,341130,69341130,210348000920,SESC,907,460,34,13.5
20182019,69,LINCOLN,341,Lincoln County,150,Waynesburg Elementary School,341150,69341150,210348000921,SESC,907,171,18,9.5
20182019,69,LINCOLN,341,Lincoln County,,---District Total---,341,,,SESC,907,2711,213,12.7
20182019,70,LIVINGSTON,345,Livingston County,50,Livingston Central High School,345050,70345050,210351000924,WKEC,908,400,28,14.3
20182019,70,LIVINGSTON,345,Livingston County,65,Livingston County Middle School,345065,70345065,210351001484,WKEC,908,270,20,13.5
20182019,70,LIVINGSTON,345,Livingston County,20,North Livingston Elementary School,345020,70345020,210351001133,WKEC,908,249,13,19.2
20182019,70,LIVINGSTON,345,Livingston County,21,South Livingston Elementary School,345021,70345021,210351001999,WKEC,908,360,23,15.7
20182019,70,LIVINGSTON,345,Livingston County,,---District Total---,345,,,WKEC,908,1069,73,14.6
20182019,71,LOGAN,351,Logan County,11,Adairville Elementary School,351011,71351011,210354001542,GRREC,902,336,23,14.6
20182019,71,LOGAN,351,Logan County,12,Auburn Elementary School,351012,71351012,210354001543,GRREC,902,421,34,12.4
20182019,71,LOGAN,351,Logan County,13,Chandlers Elementary School,351013,71351013,210354001544,GRREC,902,232,25,9.3
20182019,71,LOGAN,351,Logan County,14,Lewisburg Elementary School,351014,71351014,210354001545,GRREC,902,304,26,11.7
20182019,71,LOGAN,351,Logan County,140,Logan County High School,351140,71351140,210354001458,GRREC,902,726,59,12.3
20182019,71,LOGAN,351,Logan County,16,Olmstead Elementary School,351016,71351016,210354001546,GRREC,902,324,24,13.5
20182019,71,LOGAN,351,Logan County,,---District Total---,351,,,GRREC,902,2343,191,12.3
20182019,59,KENTON,354,Ludlow Independent,20,Ludlow High School,354020,59354020,210363000939,NKCES,905,394,27,14.6
20182019,59,KENTON,354,Ludlow Independent,10,Mary A. Goetz Elementary School,354010,59354010,210363000938,NKCES,905,375,24,15.6
20182019,59,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,748,50,15
20182019,72,LYON,361,Lyon County,20,Lyon County Elementary School,361020,72361020,210369000942,WKEC,908,384,28,13.7
20182019,72,LYON,361,Lyon County,70,Lyon County High School,361070,72361070,210369000943,WKEC,908,239,18,13.3
20182019,72,LYON,361,Lyon County,23,Lyon County Middle School,361023,72361023,210369001950,WKEC,908,189,18,10.5
20182019,72,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,747,56,13.3
